"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ang","yes",1,0,0,"1.57","-0.66","-0.66"
"2","H","Lil","yes",1,0,1,"1.10","-0.17","-0.83"
"3","A","Mar","yes",0,-1,1,"0.48","0.49","-0.33"
"4","H","Tou","yes",3,2,3,"1.12","-0.18","-0.51"
"5","A","Str","yes",1,0,1,"0.95","-0.00","-0.52"
"6","H","PSG","yes",0,-3,0,"0.32","0.67","0.15"
"7","A","Lor","yes",0,-1,2,"0.58","0.38","0.53"
"8","H","Len","yes",1,0,0,"0.73","0.23","0.76"
"9","A","Mco","yes",0,-3,1,"0.61","0.36","1.12"
"10","A","Ren","yes",0,-3,0,"0.22","0.77","1.89"
"11","H","Bre","yes",3,3,4,"1.44","-0.53","1.37"
"12","A","Nic","yes",1,0,1,"0.68","0.28","1.64"
"13","H","Cle","yes",1,0,1,"0.87","0.08","1.72"
"14","A","Rei","yes",0,-1,0,"0.62","0.35","2.07"
"15","H","Aja","yes",1,0,2,"1.90","-1.00","1.06"
"16","A","Tro","yes",1,0,0,"1.42","-0.50","0.57"
"17","H","Aux","yes",3,1,1,"1.75","-0.85","-0.28"
"18","H","Lyo","yes",1,0,0,"0.96","-0.01","-0.30"
"19","A","Mtp","yes",3,3,3,"0.85","0.10","-0.20"
"20","A","Cle","yes",1,0,0,"0.61","0.35","0.16"
"21","H","Mar","yes",0,-2,0,"0.47","0.50","0.66"
"22","A","Aja","yes",3,2,2,"1.35","-0.42","0.23"
"23","H","Lor","yes",3,1,1,"1.11","-0.17","0.06"
"24","A","Len","yes",0,-2,1,"0.09","0.90","0.96"
"25","H","Ren","yes",0,-1,0,"1.16","-0.22","0.74"
"26","A","PSG","yes",0,-2,2,"0.30","0.69","1.42"
"27","H","Nic","yes",1,0,2,"0.83","0.12","1.55"
"28","A","Lyo","yes",1,0,1,"0.46","0.52","2.07"
"29","H","Rei","yes",0,-3,0,"1.27","-0.34","1.72"
"30","H","Mco","yes",1,0,2,"0.62","0.34","2.07"
"31","A","Aux","yes",0,-1,1,"0.96","-0.01","2.06"
"32","H","Tro","yes",1,0,2,"1.97","-1.08","0.98"
"33","A","Bre","yes",0,-2,0,"0.77","0.18","1.16"
"34","H","Str","yes",0,-2,0,"1.45","-0.53","0.63"
"35","A","Tou","yes",1,0,0,"0.85","0.10","0.73"
"36","H","Mtp","yes",0,-3,0,"1.02","-0.08","0.65"
"37","A","Lil","yes",0,-1,1,"0.26","0.73","1.38"
"38","H","Ang","yes",3,1,1,"2.25","-1.38","-0.00"
