"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lil","yes",0,-3,1,"0.26","0.72","0.72"
"2","H","Ang","yes",1,0,2,"2.21","-1.40","-0.68"
"3","A","Mtp","yes",3,1,2,"0.85","0.08","-0.60"
"4","H","Str","yes",3,1,1,"1.39","-0.51","-1.11"
"5","A","Lyo","yes",0,-1,1,"0.46","0.51","-0.61"
"6","H","Mar","yes",0,-2,0,"0.44","0.52","-0.09"
"7","A","Ren","yes",0,-5,0,"0.22","0.77","0.68"
"8","H","Lor","yes",0,-2,1,"1.06","-0.15","0.53"
"9","H","Bre","yes",1,0,1,"1.39","-0.51","0.02"
"10","A","Cle","yes",0,-1,1,"0.61","0.34","0.36"
"11","H","Nic","yes",1,0,1,"0.78","0.15","0.51"
"12","A","Rei","yes",0,-1,1,"0.62","0.33","0.84"
"13","H","Aja","yes",3,1,1,"1.85","-1.00","-0.17"
"14","A","Tro","yes",1,0,1,"1.42","-0.54","-0.70"
"15","A","PSG","yes",0,-5,0,"0.29","0.68","-0.02"
"16","H","Mco","yes",0,-1,2,"0.58","0.37","0.34"
"17","A","Nan","yes",0,-1,0,"0.91","0.01","0.35"
"18","H","Tou","yes",0,-5,0,"1.07","-0.16","0.20"
"19","A","Len","yes",0,-1,0,"0.09","0.90","1.09"
"20","H","Mtp","yes",0,-2,0,"0.97","-0.05","1.04"
"21","A","Mco","yes",0,-1,2,"0.61","0.34","1.38"
"22","H","Rei","yes",1,0,0,"1.21","-0.32","1.06"
"23","A","Ang","yes",1,0,1,"1.57","-0.70","0.36"
"24","H","Lyo","yes",3,1,2,"0.91","0.01","0.37"
"25","A","Lor","yes",3,1,1,"0.58","0.37","0.74"
"26","A","Nic","yes",1,0,1,"0.68","0.26","1.00"
"27","H","Ren","yes",1,0,0,"1.10","-0.20","0.80"
"28","A","Str","yes",0,-2,0,"0.95","-0.03","0.77"
"29","H","Tro","yes",3,1,1,"1.92","-1.08","-0.31"
"30","A","Aja","yes",3,3,3,"1.35","-0.46","-0.77"
"31","H","Nan","yes",3,1,2,"1.70","-0.84","-1.62"
"32","H","Lil","yes",1,0,1,"1.05","-0.14","-1.76"
"33","A","Mar","yes",0,-1,1,"0.48","0.48","-1.27"
"34","H","Cle","yes",1,0,1,"0.83","0.10","-1.17"
"35","A","Bre","yes",0,-1,0,"0.77","0.16","-1.01"
"36","H","PSG","yes",0,-1,1,"0.29","0.68","-0.33"
"37","A","Tou","yes",1,0,1,"0.85","0.08","-0.25"
"38","H","Len","yes",0,-2,1,"0.69","0.25","-0.00"
