"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ren","yes",3,1,1,"0.48","0.67","0.67"
"2","A","Tou","yes",1,0,2,"1.51","-0.05","0.62"
"3","H","Cle","yes",3,1,2,"1.31","0.09","0.72"
"4","A","Len","yes",0,-3,2,"0.21","0.86","1.57"
"5","A","Aja","yes",3,1,1,"2.02","-0.40","1.18"
"6","H","Lyo","yes",3,2,3,"1.41","0.02","1.20"
"7","H","Nan","yes",3,1,3,"2.16","-0.49","0.71"
"8","A","Aux","yes",3,2,3,"1.64","-0.13","0.57"
"9","H","Lil","yes",3,1,2,"1.57","-0.09","0.49"
"10","A","Bre","yes",3,1,2,"1.42","0.02","0.51"
"11","H","Rei","yes",1,0,0,"1.74","-0.20","0.31"
"12","A","Tro","yes",1,0,2,"2.08","-0.43","-0.13"
"13","H","Nic","yes",0,-1,1,"1.26","0.13","0.00"
"14","H","PSG","yes",0,-1,1,"0.54","0.63","0.63"
"15","A","Str","yes",1,0,1,"1.63","-0.13","0.51"
"16","H","Mtp","yes",0,-2,0,"1.48","-0.02","0.48"
"17","A","Ang","yes",3,1,2,"2.20","-0.52","-0.03"
"18","H","Mco","yes",1,0,2,"0.99","0.32","0.28"
"19","A","Mar","yes",0,-2,1,"0.98","0.32","0.60"
"20","H","Ren","yes",3,1,2,"1.62","-0.12","0.48"
"21","A","Rei","yes",0,-2,2,"1.20","0.17","0.65"
"22","H","Ang","yes",1,0,0,"2.53","-0.75","-0.10"
"23","A","Nan","yes",0,-1,0,"1.59","-0.10","-0.19"
"24","H","Aja","yes",3,3,3,"2.28","-0.57","-0.77"
"25","H","Aux","yes",0,-1,0,"2.16","-0.50","-1.26"
"26","A","Lyo","yes",1,0,0,"0.94","0.35","-0.91"
"27","H","Tro","yes",3,2,2,"2.33","-0.61","-1.52"
"28","A","Nic","yes",1,0,1,"1.30","0.10","-1.42"
"29","A","Lil","yes",0,-2,1,"0.57","0.61","-0.81"
"30","H","Mar","yes",1,0,0,"0.78","0.46","-0.35"
"31","A","Mco","yes",0,-2,1,"1.19","0.18","-0.17"
"32","H","Tou","yes",0,-1,0,"1.59","-0.10","-0.27"
"33","A","PSG","yes",3,2,3,"0.64","0.55","0.29"
"34","H","Bre","yes",3,1,2,"1.90","-0.31","-0.03"
"35","A","Mtp","yes",1,0,1,"1.51","-0.04","-0.07"
"36","H","Len","yes",0,-2,1,"1.13","0.22","0.14"
"37","A","Cle","yes",0,-2,0,"1.19","0.18","0.32"
"38","H","Str","yes",3,1,2,"1.91","-0.32","-0.00"
