"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Str","yes",3,1,2,"2.19","-0.28","-0.28"
"2","H","Ren","yes",1,0,1,"1.58","0.08","-0.21"
"3","H","Len","yes",0,-3,1,"1.09","0.36","0.15"
"4","A","PSG","yes",1,0,1,"1.18","0.31","0.46"
"5","H","Tro","yes",0,-2,2,"2.30","-0.34","0.12"
"6","A","Nic","yes",3,1,1,"1.92","-0.12","-0.00"
"7","H","Lyo","yes",3,1,2,"1.37","0.20","0.20"
"8","A","Rei","yes",3,3,3,"1.83","-0.07","0.13"
"9","H","Nan","yes",3,3,4,"2.13","-0.24","-0.12"
"10","A","Mtp","yes",3,2,2,"2.10","-0.23","-0.35"
"11","H","Cle","yes",1,0,1,"1.27","0.26","-0.09"
"12","A","Lil","yes",0,-1,3,"1.07","0.38","0.29"
"13","H","Ang","yes",3,2,2,"2.51","-0.47","-0.18"
"14","A","Tou","yes",3,2,2,"2.10","-0.23","-0.41"
"15","H","Mar","yes",0,-1,2,"0.75","0.56","0.15"
"16","A","Aux","yes",3,1,3,"2.20","-0.29","-0.13"
"17","H","Bre","yes",3,1,1,"1.86","-0.09","-0.22"
"18","A","Lor","yes",1,0,2,"1.78","-0.04","-0.26"
"19","H","Aja","yes",3,6,7,"2.25","-0.31","-0.57"
"20","A","Mar","yes",1,0,1,"1.60","0.06","-0.51"
"21","H","Aux","yes",3,1,3,"2.13","-0.25","-0.75"
"22","A","Cle","yes",3,2,2,"1.82","-0.07","-0.82"
"23","H","PSG","yes",3,2,3,"0.51","0.70","-0.12"
"24","A","Bre","yes",3,1,2,"2.02","-0.18","-0.30"
"25","H","Nic","yes",0,-3,0,"1.22","0.29","-0.01"
"26","A","Tro","yes",1,0,2,"2.50","-0.46","-0.47"
"27","H","Rei","yes",0,-1,0,"1.70","0.01","-0.46"
"28","A","Aja","yes",3,2,2,"2.46","-0.44","-0.90"
"29","H","Str","yes",3,1,4,"1.87","-0.09","-1.00"
"30","A","Nan","yes",1,0,2,"2.16","-0.26","-1.26"
"31","H","Lor","yes",3,2,3,"1.53","0.10","-1.16"
"32","A","Len","yes",0,-3,0,"0.43","0.75","-0.41"
"33","H","Mtp","yes",0,-4,0,"1.44","0.16","-0.25"
"34","A","Ang","yes",3,1,2,"2.57","-0.50","-0.75"
"35","H","Lil","yes",1,0,0,"1.53","0.11","-0.64"
"36","A","Lyo","yes",0,-2,1,"1.56","0.09","-0.55"
"37","A","Ren","yes",0,-2,0,"0.93","0.46","-0.10"
"38","H","Tou","yes",0,-1,1,"1.54","0.10","0.00"
