"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Aja","yes",3,1,2,"2.42","-0.49","-0.49"
"2","H","Tro","yes",3,3,4,"2.47","-0.51","-1.00"
"3","A","Rei","yes",1,0,1,"1.38","0.16","-0.84"
"4","H","Aux","yes",3,1,2,"2.33","-0.43","-1.27"
"5","H","Ang","yes",3,5,5,"2.63","-0.61","-1.88"
"6","A","Lor","yes",0,-2,1,"1.32","0.19","-1.69"
"7","A","Mco","yes",0,-1,1,"1.36","0.17","-1.53"
"8","H","PSG","yes",0,-1,0,"0.69","0.58","-0.95"
"9","A","Len","yes",0,-1,0,"0.25","0.84","-0.10"
"10","H","Tou","yes",1,0,1,"1.82","-0.11","-0.22"
"11","A","Ren","yes",0,-1,2,"0.58","0.64","0.43"
"12","A","Mtp","yes",3,1,2,"1.69","-0.03","0.39"
"13","H","Lil","yes",3,1,1,"1.80","-0.10","0.29"
"14","A","Mar","yes",0,-1,0,"1.14","0.30","0.59"
"15","H","Nic","yes",1,0,1,"1.50","0.08","0.67"
"16","A","Bre","yes",3,2,4,"1.59","0.02","0.69"
"17","H","Cle","yes",0,-1,0,"1.55","0.05","0.74"
"18","A","Nan","yes",1,0,0,"1.76","-0.08","0.67"
"19","H","Str","yes",0,-1,1,"2.11","-0.29","0.38"
"20","A","Aja","yes",3,2,2,"2.16","-0.32","0.05"
"21","H","Bre","yes",1,0,0,"2.10","-0.29","-0.24"
"22","A","Tro","yes",3,2,3,"2.21","-0.36","-0.59"
"23","H","Len","yes",3,1,2,"1.37","0.16","-0.43"
"24","A","Aux","yes",0,-1,1,"1.81","-0.11","-0.54"
"25","A","Ang","yes",3,2,3,"2.32","-0.42","-0.96"
"26","H","Lor","yes",1,0,0,"1.81","-0.11","-1.07"
"27","A","Lil","yes",1,0,3,"0.68","0.58","-0.49"
"28","H","Nan","yes",1,0,1,"2.33","-0.43","-0.92"
"29","A","PSG","yes",3,1,1,"0.77","0.53","-0.39"
"30","H","Ren","yes",3,2,3,"1.85","-0.13","-0.53"
"31","A","Tou","yes",3,1,2,"1.69","-0.04","-0.56"
"32","H","Mar","yes",0,-1,1,"0.98","0.40","-0.16"
"33","A","Str","yes",3,1,2,"1.80","-0.10","-0.27"
"34","H","Mtp","yes",3,1,5,"1.71","-0.05","-0.32"
"35","A","Cle","yes",0,-1,1,"1.37","0.16","-0.15"
"36","H","Mco","yes",3,2,3,"1.21","0.26","0.10"
"37","H","Rei","yes",3,3,3,"1.96","-0.20","-0.10"
"38","A","Nic","yes",0,-2,1,"1.47","0.10","-0.00"
