"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bre","yes",3,1,3,"2.79","-0.26","-0.26"
"2","A","Aja","yes",1,0,0,"2.37","-0.07","-0.33"
"3","A","Mco","yes",3,3,4,"1.66","0.25","-0.08"
"4","H","Ren","yes",3,1,2,"2.72","-0.23","-0.31"
"5","H","Lor","yes",3,3,5,"2.70","-0.22","-0.54"
"6","A","Rei","yes",1,0,1,"1.68","0.24","-0.29"
"7","H","Tro","yes",3,1,1,"2.88","-0.30","-0.60"
"8","A","Nan","yes",1,0,0,"2.03","0.08","-0.51"
"9","H","Lyo","yes",3,1,1,"2.65","-0.20","-0.71"
"10","A","Lil","yes",0,-1,0,"0.92","0.58","-0.13"
"11","H","Mtp","yes",3,1,1,"2.67","-0.21","-0.34"
"12","A","Mar","yes",3,1,1,"1.44","0.35","0.01"
"13","H","Tou","yes",3,3,3,"2.71","-0.22","-0.21"
"14","A","Ang","yes",3,1,2,"2.49","-0.13","-0.34"
"15","H","Cle","yes",3,1,2,"2.61","-0.18","-0.52"
"16","A","Nic","yes",1,0,0,"1.77","0.20","-0.32"
"17","H","PSG","yes",3,2,3,"2.02","0.09","-0.23"
"18","A","Str","yes",1,0,2,"2.07","0.07","-0.16"
"19","H","Aux","yes",3,1,1,"2.85","-0.29","-0.45"
"20","A","Tro","yes",1,0,1,"2.41","-0.09","-0.54"
"21","H","Nic","yes",0,-1,0,"2.59","-0.17","-0.71"
"22","A","Bre","yes",1,0,1,"1.88","0.15","-0.56"
"23","A","Lyo","yes",0,-1,1,"1.40","0.37","-0.19"
"24","H","Nan","yes",3,2,3,"2.85","-0.29","-0.48"
"25","A","Mtp","yes",1,0,1,"1.97","0.11","-0.37"
"26","H","Lil","yes",1,0,1,"2.70","-0.22","-0.59"
"27","A","Cle","yes",3,4,4,"1.67","0.25","-0.35"
"28","H","Ang","yes",3,3,3,"2.92","-0.32","-0.67"
"29","A","Ren","yes",3,1,1,"0.80","0.64","-0.03"
"30","H","Str","yes",3,1,2,"2.79","-0.26","-0.29"
"31","A","PSG","yes",0,-2,1,"1.03","0.54","0.25"
"32","H","Mco","yes",3,3,3,"2.45","-0.11","0.14"
"33","A","Tou","yes",3,1,1,"1.97","0.11","0.25"
"34","H","Mar","yes",3,1,2,"2.30","-0.04","0.21"
"35","H","Rei","yes",3,1,2,"2.75","-0.24","-0.03"
"36","A","Lor","yes",3,2,3,"1.62","0.27","0.24"
"37","H","Aja","yes",3,3,3,"2.87","-0.30","-0.06"
"38","A","Aux","yes",3,2,3,"2.07","0.06","-0.00"
