"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mar","yes",0,-3,1,"0.83","0.38","0.38"
"2","H","Cle","yes",0,-2,2,"1.25","0.07","0.45"
"3","A","Str","yes",1,0,1,"1.46","-0.08","0.36"
"4","H","Lyo","yes",1,0,1,"1.35","-0.01","0.36"
"5","A","Ang","yes",3,2,4,"2.06","-0.53","-0.18"
"6","H","Len","yes",1,0,1,"1.08","0.20","0.02"
"7","A","Tou","yes",0,-1,0,"1.34","0.00","0.02"
"8","H","Mco","yes",0,-3,0,"0.94","0.30","0.32"
"9","A","Tro","yes",1,0,2,"1.92","-0.43","-0.11"
"10","H","PSG","yes",1,0,0,"0.50","0.63","0.51"
"11","A","Lor","yes",1,0,0,"0.98","0.27","0.78"
"12","H","Aux","yes",3,1,2,"2.12","-0.58","0.20"
"13","A","Bre","yes",1,0,0,"1.24","0.07","0.28"
"14","H","Nan","yes",3,1,1,"2.12","-0.58","-0.30"
"15","A","Mtp","yes",1,0,1,"1.34","0.00","-0.29"
"16","H","Ren","yes",3,2,3,"1.56","-0.17","-0.46"
"17","A","Lil","yes",1,0,1,"0.47","0.65","0.19"
"18","A","Aja","yes",3,1,1,"1.86","-0.39","-0.20"
"19","H","Nic","yes",1,0,0,"1.20","0.11","-0.09"
"20","A","PSG","yes",1,0,1,"0.53","0.60","0.51"
"21","H","Lor","yes",3,2,4,"1.52","-0.13","0.38"
"22","A","Aux","yes",1,0,0,"1.46","-0.09","0.29"
"23","H","Tro","yes",3,4,4,"2.29","-0.70","-0.42"
"24","A","Nic","yes",1,0,0,"1.13","0.16","-0.26"
"25","H","Tou","yes",3,3,3,"1.53","-0.14","-0.39"
"26","H","Aja","yes",3,1,1,"2.23","-0.66","-1.06"
"27","A","Mco","yes",3,1,1,"1.02","0.24","-0.82"
"28","H","Mar","yes",0,-1,1,"0.74","0.45","-0.37"
"29","A","Nan","yes",3,3,3,"1.41","-0.05","-0.42"
"30","H","Bre","yes",1,0,1,"1.85","-0.38","-0.79"
"31","A","Ren","yes",0,-3,0,"0.39","0.71","-0.09"
"32","H","Str","yes",0,-2,0,"1.85","-0.38","-0.47"
"33","A","Cle","yes",0,-1,0,"1.03","0.23","-0.23"
"34","H","Lil","yes",3,1,1,"1.51","-0.12","-0.36"
"35","A","Len","yes",0,-1,1,"0.17","0.87","0.51"
"36","H","Ang","yes",1,0,2,"2.50","-0.86","-0.35"
"37","A","Lyo","yes",0,-3,0,"0.80","0.41","0.06"
"38","H","Mtp","yes",0,-2,1,"1.42","-0.06","-0.00"
