"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lor","yes",0,-1,0,"2.35","-0.32","-0.32"
"2","A","Mco","yes",1,0,1,"1.14","0.36","0.05"
"3","H","Aja","yes",3,1,2,"2.71","-0.52","-0.47"
"4","A","Len","yes",0,-1,1,"0.20","0.89","0.42"
"5","H","Bre","yes",3,2,3,"2.54","-0.42","0.00"
"6","A","Tro","yes",1,0,1,"2.03","-0.14","-0.13"
"7","H","Aux","yes",3,5,5,"2.66","-0.49","-0.62"
"8","A","Mar","yes",1,0,1,"0.94","0.48","-0.14"
"9","A","Str","yes",3,2,3,"1.58","0.12","-0.03"
"10","H","Nan","yes",3,3,3,"2.66","-0.49","-0.52"
"11","H","Lyo","yes",3,1,3,"2.24","-0.25","-0.77"
"12","A","Ang","yes",3,1,2,"2.16","-0.21","-0.98"
"13","H","Mtp","yes",3,3,3,"2.29","-0.28","-1.26"
"14","A","Lil","yes",1,0,1,"0.54","0.70","-0.56"
"15","H","Tou","yes",3,1,2,"2.36","-0.32","-0.88"
"16","A","Rei","yes",0,-2,1,"1.16","0.35","-0.52"
"17","H","Nic","yes",3,1,2,"2.13","-0.19","-0.71"
"18","A","Cle","yes",0,-1,1,"1.15","0.36","-0.35"
"19","H","PSG","yes",3,1,1,"1.29","0.28","-0.07"
"20","A","Lor","yes",0,-1,1,"1.10","0.38","0.31"
"21","H","Str","yes",3,3,3,"2.54","-0.42","-0.11"
"22","H","Lil","yes",0,-2,1,"2.35","-0.31","-0.42"
"23","A","Tou","yes",0,-2,1,"1.47","0.18","-0.24"
"24","H","Cle","yes",3,2,2,"2.17","-0.21","-0.45"
"25","A","Nan","yes",3,1,1,"1.54","0.14","-0.31"
"26","H","Mar","yes",0,-1,0,"1.65","0.08","-0.23"
"27","A","Aux","yes",1,0,0,"1.59","0.11","-0.12"
"28","A","PSG","yes",3,2,2,"0.61","0.66","0.54"
"29","H","Len","yes",0,-1,0,"2.02","-0.13","0.41"
"30","A","Lyo","yes",0,-2,1,"0.90","0.50","0.91"
"31","H","Rei","yes",3,3,3,"2.45","-0.37","0.54"
"32","A","Mtp","yes",0,-1,0,"1.46","0.18","0.72"
"33","H","Ang","yes",3,2,4,"2.82","-0.57","0.15"
"34","A","Nic","yes",0,-1,1,"1.25","0.30","0.45"
"35","H","Tro","yes",3,4,4,"2.73","-0.53","-0.08"
"36","A","Aja","yes",3,5,5,"1.98","-0.10","-0.18"
"37","H","Mco","yes",3,2,2,"1.88","-0.05","-0.24"
"38","A","Bre","yes",3,1,2,"1.37","0.24","0.00"
