"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Rei","yes",3,3,4,"1.92","0.00","0.00"
"2","A","Bre","yes",1,0,1,"2.23","-0.16","-0.16"
"3","H","Nan","yes",3,1,2,"2.30","-0.20","-0.36"
"4","A","Nic","yes",3,3,3,"2.14","-0.11","-0.47"
"5","H","Cle","yes",3,1,1,"1.50","0.22","-0.25"
"6","A","Aux","yes",3,2,2,"2.38","-0.24","-0.49"
"7","H","Lil","yes",3,1,2,"1.76","0.09","-0.40"
"8","H","Ren","yes",1,0,1,"1.81","0.06","-0.34"
"9","A","Ang","yes",3,3,3,"2.67","-0.39","-0.73"
"10","H","Aja","yes",0,-1,1,"2.40","-0.25","-0.98"
"11","A","PSG","yes",0,-1,0,"1.44","0.25","-0.73"
"12","H","Len","yes",0,-1,0,"1.32","0.31","-0.42"
"13","A","Str","yes",1,0,2,"2.37","-0.23","-0.65"
"14","H","Lyo","yes",3,1,1,"1.60","0.17","-0.49"
"15","A","Mco","yes",3,1,3,"2.05","-0.07","-0.55"
"16","H","Tou","yes",3,5,6,"1.77","0.08","-0.48"
"17","A","Mtp","yes",3,1,2,"2.30","-0.20","-0.67"
"18","A","Tro","yes",3,2,2,"2.61","-0.36","-1.03"
"19","H","Lor","yes",3,2,3,"1.76","0.08","-0.95"
"20","H","Mco","yes",1,0,1,"1.17","0.39","-0.56"
"21","A","Nan","yes",3,2,2,"2.34","-0.22","-0.78"
"22","H","Nic","yes",0,-2,1,"1.45","0.25","-0.53"
"23","A","Cle","yes",3,2,2,"2.05","-0.07","-0.60"
"24","A","Tou","yes",3,1,3,"2.30","-0.20","-0.80"
"25","H","PSG","yes",0,-3,0,"0.66","0.66","-0.14"
"26","A","Ren","yes",3,1,1,"1.17","0.39","0.25"
"27","H","Str","yes",1,0,2,"2.07","-0.08","0.17"
"28","A","Rei","yes",3,1,2,"2.06","-0.07","0.10"
"29","H","Mtp","yes",1,0,1,"1.67","0.13","0.23"
"30","A","Lor","yes",1,0,0,"2.01","-0.05","0.18"
"31","H","Tro","yes",3,2,3,"2.44","-0.27","-0.09"
"32","A","Lyo","yes",3,1,2,"1.81","0.06","-0.03"
"33","H","Aux","yes",3,1,2,"2.30","-0.20","-0.23"
"34","A","Len","yes",0,-1,1,"0.58","0.70","0.47"
"35","H","Ang","yes",3,2,3,"2.61","-0.36","0.11"
"36","A","Lil","yes",0,-1,1,"1.32","0.31","0.42"
"37","H","Bre","yes",0,-1,1,"2.07","-0.08","0.35"
"38","A","Aja","yes",0,-1,0,"2.59","-0.35","-0.00"
