"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ama","yes",1,0,1,"1.92","-0.66","-0.66"
"2","A","Vit","yes",0,-1,2,"0.79","0.31","-0.34"
"3","A","Ton","yes",1,0,2,"1.66","-0.43","-0.77"
"4","H","Cla","yes",0,-1,0,"1.79","-0.55","-1.33"
"5","H","AVS","yes",3,2,3,"2.14","-0.85","-2.17"
"6","A","Gil","yes",0,-2,0,"0.69","0.40","-1.77"
"7","H","Spo","yes",0,-1,0,"0.32","0.73","-1.04"
"8","A","Cas","yes",1,0,2,"1.55","-0.34","-1.38"
"9","H","Nac","yes",1,0,1,"1.75","-0.51","-1.89"
"10","A","Rio","yes",3,4,4,"1.52","-0.31","-2.20"
"11","H","Aro","yes",3,1,4,"1.55","-0.34","-2.54"
"12","A","Pto","yes",0,-1,0,"0.15","0.87","-1.67"
"13","H","Mor","yes",1,0,3,"1.60","-0.39","-2.06"
"14","A","Fam","yes",0,-4,0,"0.68","0.41","-1.64"
"15","H","Bra","yes",3,1,1,"0.85","0.27","-1.38"
"16","H","Alv","yes",3,3,4,"1.76","-0.52","-1.90"
"17","A","Ben","yes",0,-2,1,"0.31","0.73","-1.17"
"18","A","Ama","yes",3,5,5,"1.36","-0.17","-1.34"
"19","H","Vit","yes",3,2,4,"1.65","-0.43","-1.77"
"20","A","Cla","yes",3,2,4,"1.06","0.08","-1.69"
"21","H","Ton","yes",1,0,2,"1.64","-0.42","-2.10"
"22","A","AVS","yes",0,-3,0,"1.75","-0.52","-2.62"
"23","H","Gil","yes",3,2,3,"1.33","-0.15","-2.77"
"24","A","Spo","yes",0,-3,0,"0.27","0.77","-2.00"
"25","H","Cas","yes",1,0,0,"1.70","-0.47","-2.47"
"26","A","Nac","yes",3,1,1,"1.33","-0.15","-2.62"
"27","H","Rio","yes",0,-1,1,"1.27","-0.10","-2.71"
"28","A","Aro","yes",0,-1,2,"1.02","0.12","-2.59"
"29","H","Pto","yes",0,-2,1,"0.25","0.79","-1.81"
"30","A","Mor","yes",0,-1,0,"0.78","0.33","-1.48"
"31","H","Fam","yes",0,-1,0,"1.06","0.08","-1.40"
"32","A","Bra","yes",1,0,1,"0.62","0.46","-0.93"
"33","A","Alv","yes",1,0,1,"0.90","0.22","-0.71"
"34","H","Ben","no",NA,NA,NA,"0.33","0.71","0.00"
