"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Pto","yes",0,-3,0,"0.14","0.89","0.89"
"2","H","Est","yes",3,1,3,"1.90","-0.49","0.39"
"3","A","Mor","yes",0,-2,0,"0.74","0.42","0.81"
"4","H","Aro","yes",1,0,1,"1.84","-0.45","0.36"
"5","A","Ama","yes",3,2,2,"1.32","-0.03","0.33"
"6","H","Bra","yes",1,0,1,"1.12","0.12","0.45"
"7","A","Alv","yes",0,-2,0,"0.86","0.32","0.77"
"8","H","Cla","yes",3,1,2,"2.07","-0.62","0.15"
"9","A","Fam","yes",0,-2,0,"0.65","0.49","0.64"
"10","H","Ben","yes",0,-3,0,"0.47","0.63","1.26"
"11","A","Ton","yes",3,1,1,"1.62","-0.27","1.00"
"12","H","AVS","yes",3,4,4,"2.35","-0.85","0.15"
"13","H","Gil","yes",1,0,0,"1.64","-0.29","-0.14"
"14","A","Rio","yes",3,1,1,"1.48","-0.16","-0.30"
"15","H","Spo","yes",0,-3,1,"0.45","0.65","0.35"
"16","A","Cas","yes",1,0,0,"1.50","-0.18","0.17"
"17","H","Nac","yes",3,1,2,"2.03","-0.59","-0.42"
"18","H","Pto","yes",0,-1,0,"0.35","0.73","0.30"
"19","A","Est","yes",0,-2,2,"1.00","0.21","0.52"
"20","H","Mor","yes",3,1,1,"1.90","-0.49","0.03"
"21","A","Aro","yes",0,-1,2,"0.98","0.23","0.26"
"22","H","Ama","yes",3,1,2,"2.17","-0.70","-0.44"
"23","A","Bra","yes",0,-1,2,"0.59","0.53","0.09"
"24","H","Alv","yes",1,0,1,"2.04","-0.60","-0.51"
"25","A","Cla","yes",0,-2,0,"1.02","0.20","-0.32"
"26","H","Fam","yes",0,-1,1,"1.36","-0.07","-0.38"
"27","A","Ben","yes",0,-3,0,"0.30","0.77","0.38"
"28","H","Ton","yes",3,5,5,"1.93","-0.51","-0.13"
"29","A","AVS","yes",1,0,1,"1.71","-0.35","-0.48"
"30","A","Gil","yes",3,1,1,"0.66","0.48","0.00"
"31","H","Rio","yes",3,2,2,"1.57","-0.24","-0.23"
"32","A","Spo","yes",0,-4,1,"0.25","0.80","0.57"
"33","H","Cas","yes",0,-1,0,"1.98","-0.55","0.01"
"34","A","Nac","no",NA,NA,NA,"1.29","-0.01","0.00"
