"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Nac","yes",3,2,2,"1.63","-0.10","-0.10"
"2","H","Pto","yes",0,-2,0,"0.41","0.72","0.62"
"3","A","Fam","yes",1,0,0,"0.92","0.38","1.00"
"4","H","Mor","yes",3,2,2,"2.02","-0.37","0.64"
"5","A","Bra","yes",3,1,1,"0.85","0.43","1.06"
"6","H","Est","yes",3,2,2,"2.03","-0.37","0.70"
"7","A","Ben","yes",0,-1,1,"0.44","0.70","1.40"
"8","H","Ama","yes",3,2,2,"2.27","-0.54","0.86"
"9","A","Alv","yes",3,4,4,"1.18","0.21","1.07"
"10","H","Cla","yes",3,1,1,"2.18","-0.47","0.60"
"11","A","AVS","yes",1,0,1,"2.03","-0.37","0.23"
"12","H","Ton","yes",0,-1,0,"2.05","-0.38","-0.16"
"13","A","Vit","yes",1,0,0,"1.06","0.29","0.13"
"14","A","Cas","yes",1,0,1,"1.84","-0.24","-0.11"
"15","H","Rio","yes",1,0,2,"1.72","-0.16","-0.27"
"16","A","Aro","yes",1,0,2,"1.31","0.12","-0.15"
"17","H","Spo","yes",1,0,1,"0.53","0.64","0.49"
"18","H","Nac","yes",3,1,2,"2.14","-0.45","0.05"
"19","A","Pto","yes",0,-3,0,"0.21","0.86","0.90"
"20","H","Fam","yes",3,5,5,"1.51","-0.02","0.89"
"21","A","Mor","yes",3,1,2,"1.03","0.30","1.19"
"22","H","Bra","yes",3,1,2,"1.26","0.15","1.34"
"23","A","Est","yes",0,-2,1,"1.33","0.10","1.44"
"24","H","Ben","yes",0,-1,1,"0.55","0.63","2.07"
"25","A","Ama","yes",1,0,2,"1.66","-0.12","1.95"
"26","H","Alv","yes",1,0,2,"2.15","-0.45","1.49"
"27","A","Cla","yes",0,-1,0,"1.36","0.08","1.58"
"28","H","AVS","yes",3,3,3,"2.44","-0.65","0.93"
"29","A","Ton","yes",1,0,2,"1.94","-0.31","0.62"
"30","H","Vit","yes",0,-1,0,"2.06","-0.39","0.23"
"31","H","Cas","yes",3,1,2,"2.10","-0.42","-0.19"
"32","A","Rio","yes",1,0,0,"1.81","-0.22","-0.41"
"33","H","Aro","yes",0,-2,1,"1.97","-0.33","-0.74"
"34","A","Spo","no",NA,NA,NA,"0.38","0.74","0.00"
