"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Spo","yes",0,-2,0,"0.17","0.81","0.81"
"2","A","AVS","yes",3,2,2,"1.66","-0.90","-0.09"
"3","A","Pto","yes",0,-4,0,"0.13","0.85","0.76"
"4","H","Nac","yes",0,-2,0,"1.19","-0.36","0.40"
"5","A","Aro","yes",3,2,2,"0.94","-0.07","0.33"
"6","H","Fam","yes",1,0,1,"0.61","0.30","0.63"
"7","A","Mor","yes",0,-1,1,"0.71","0.19","0.82"
"8","H","Est","yes",1,0,2,"1.06","-0.21","0.62"
"9","A","Bra","yes",0,-4,0,"0.56","0.36","0.98"
"10","H","Ama","yes",0,-2,3,"1.37","-0.56","0.41"
"11","A","Ben","yes",1,0,2,"0.28","0.68","1.09"
"12","H","Alv","yes",0,-2,0,"1.20","-0.37","0.72"
"13","A","Cla","yes",0,-1,0,"0.98","-0.12","0.60"
"14","H","Gil","yes",1,0,1,"0.81","0.07","0.67"
"15","A","Ton","yes",3,1,2,"1.56","-0.79","-0.12"
"16","H","Vit","yes",1,0,0,"1.09","-0.25","-0.36"
"17","A","Rio","yes",0,-2,1,"1.42","-0.63","-0.99"
"18","A","Spo","yes",0,-3,0,"0.24","0.73","-0.26"
"19","H","AVS","yes",1,0,3,"1.63","-0.86","-1.12"
"20","H","Pto","yes",3,1,2,"0.13","0.85","-0.27"
"21","A","Nac","yes",1,0,0,"1.24","-0.41","-0.68"
"22","H","Aro","yes",3,1,3,"1.00","-0.14","-0.82"
"23","A","Fam","yes",0,-2,0,"0.62","0.30","-0.53"
"24","H","Mor","yes",1,0,1,"1.05","-0.20","-0.73"
"25","A","Est","yes",1,0,0,"0.95","-0.09","-0.82"
"26","A","Ama","yes",0,-4,0,"1.26","-0.44","-1.26"
"27","H","Ben","yes",1,0,1,"0.17","0.80","-0.46"
"28","A","Alv","yes",0,-2,1,"0.82","0.06","-0.40"
"29","H","Cla","yes",1,0,0,"1.24","-0.41","-0.81"
"30","H","Bra","yes",0,-1,0,"0.47","0.46","-0.35"
"31","A","Gil","yes",0,-1,1,"0.63","0.28","-0.07"
"32","H","Ton","yes",0,-1,0,"1.08","-0.24","-0.30"
"33","A","Vit","yes",3,1,1,"0.72","0.17","-0.13"
"34","H","Rio","no",NA,NA,NA,"0.76","0.13","0.00"
