"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","AVS","yes",3,2,3,"2.15","-0.80","-0.80"
"2","A","Spo","yes",0,-6,0,"0.29","0.76","-0.04"
"3","H","Rio","yes",1,0,3,"1.29","-0.08","-0.12"
"4","A","Vit","yes",1,0,1,"0.85","0.29","0.17"
"5","H","Cas","yes",0,-2,0,"1.72","-0.44","-0.27"
"6","A","Nac","yes",3,1,2,"1.40","-0.17","-0.44"
"7","H","Pto","yes",0,-4,0,"0.25","0.79","0.35"
"8","H","Fam","yes",1,0,1,"1.09","0.09","0.44"
"9","A","Ben","yes",0,-5,0,"0.34","0.72","1.16"
"10","H","Mor","yes",0,-2,0,"1.63","-0.36","0.80"
"11","A","Est","yes",0,-1,3,"1.10","0.08","0.88"
"12","H","Bra","yes",0,-4,0,"0.87","0.27","1.15"
"13","A","Ama","yes",0,-2,1,"1.43","-0.19","0.96"
"14","H","Alv","yes",3,1,1,"1.78","-0.49","0.47"
"15","A","Cla","yes",1,0,0,"1.13","0.06","0.52"
"16","H","Gil","yes",1,0,2,"1.35","-0.13","0.39"
"17","A","Ton","yes",0,-2,1,"1.72","-0.44","-0.05"
"18","A","AVS","yes",3,1,1,"1.82","-0.52","-0.57"
"19","H","Spo","yes",0,-1,1,"0.32","0.73","0.16"
"20","A","Rio","yes",3,3,3,"1.59","-0.33","-0.17"
"21","H","Vit","yes",3,1,3,"1.67","-0.40","-0.57"
"22","A","Cas","yes",0,-1,2,"1.61","-0.35","-0.92"
"23","H","Nac","yes",3,3,3,"1.77","-0.48","-1.40"
"24","A","Pto","yes",0,-2,1,"0.16","0.86","-0.54"
"25","A","Fam","yes",0,-1,0,"0.73","0.39","-0.14"
"26","H","Ben","yes",0,-1,1,"0.34","0.71","0.57"
"27","A","Mor","yes",3,1,1,"0.83","0.31","0.87"
"28","H","Est","yes",3,1,3,"1.63","-0.37","0.51"
"29","A","Bra","yes",0,-1,0,"0.67","0.44","0.95"
"30","H","Ama","yes",3,1,1,"1.94","-0.62","0.33"
"31","A","Alv","yes",0,-1,1,"0.96","0.20","0.53"
"32","H","Cla","yes",1,0,2,"1.82","-0.52","0.01"
"33","A","Gil","yes",3,2,3,"0.74","0.38","0.39"
"34","H","Ton","no",NA,NA,NA,"1.66","-0.39","-0.00"
