"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cas","yes",3,2,2,"2.73","-0.14","-0.14"
"2","H","Aro","yes",3,6,6,"2.56","-0.07","-0.21"
"3","A","Nac","yes",3,3,4,"2.66","-0.11","-0.32"
"4","H","Pto","yes",0,-1,1,"1.04","0.56","0.24"
"5","A","Fam","yes",3,1,2,"2.29","0.04","0.29"
"6","H","Mor","yes",3,3,3,"2.59","-0.08","0.21"
"7","A","Est","yes",3,1,1,"2.54","-0.06","0.14"
"8","H","Bra","yes",1,0,1,"2.11","0.12","0.26"
"9","A","Ton","yes",3,3,3,"2.76","-0.15","0.11"
"10","H","Alv","yes",3,2,2,"2.65","-0.11","0.00"
"11","A","Cla","yes",3,1,2,"2.55","-0.07","-0.06"
"12","H","Ama","yes",3,4,4,"2.71","-0.13","-0.19"
"13","A","Ben","yes",1,0,1,"1.71","0.29","0.10"
"14","H","AVS","yes",3,6,6,"2.78","-0.16","-0.06"
"15","A","Vit","yes",3,3,4,"2.39","0.00","-0.06"
"16","H","Rio","yes",3,4,4,"2.42","-0.01","-0.07"
"17","A","Gil","yes",1,0,1,"2.31","0.04","-0.03"
"18","H","Cas","yes",3,3,3,"2.63","-0.10","-0.13"
"19","A","Aro","yes",3,1,2,"2.53","-0.06","-0.19"
"20","H","Nac","yes",3,1,2,"2.65","-0.10","-0.29"
"21","A","Pto","yes",1,0,1,"1.08","0.55","0.26"
"22","H","Fam","yes",3,1,1,"2.29","0.04","0.30"
"23","A","Mor","yes",3,3,3,"2.38","0.01","0.31"
"24","H","Est","yes",3,3,3,"2.59","-0.08","0.23"
"25","A","Bra","yes",1,0,2,"2.23","0.07","0.30"
"26","A","Alv","yes",3,3,4,"2.46","-0.03","0.27"
"27","H","Cla","yes",3,2,4,"2.66","-0.11","0.16"
"28","A","Ama","yes",3,1,1,"2.67","-0.12","0.04"
"29","H","Ben","yes",0,-1,1,"1.30","0.46","0.50"
"30","A","AVS","yes",1,0,1,"2.78","-0.16","0.34"
"31","H","Ton","yes",1,0,2,"2.60","-0.09","0.25"
"32","H","Vit","yes",3,4,5,"2.61","-0.09","0.16"
"33","A","Rio","yes",3,3,4,"2.72","-0.14","0.03"
"34","H","Gil","no",NA,NA,NA,"2.46","-0.03","0.00"
