"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fam","yes",0,-3,0,"0.54","0.47","0.47"
"2","H","Mor","yes",0,-1,0,"1.35","-0.33","0.15"
"3","H","Ama","yes",1,0,0,"1.80","-0.77","-0.62"
"4","A","Est","yes",3,1,1,"0.85","0.16","-0.46"
"5","A","Ben","yes",1,0,1,"0.22","0.79","0.33"
"6","H","Alv","yes",3,1,2,"1.64","-0.61","-0.28"
"7","H","Ton","yes",0,-1,1,"1.52","-0.49","-0.77"
"8","A","Vit","yes",0,-1,1,"0.54","0.47","-0.30"
"9","H","AVS","yes",3,2,2,"2.04","-1.00","-1.30"
"10","A","Gil","yes",0,-1,0,"0.47","0.54","-0.76"
"11","H","Spo","yes",0,-1,1,"0.27","0.73","-0.03"
"12","A","Rio","yes",1,0,1,"1.29","-0.27","-0.30"
"13","H","Cas","yes",3,1,1,"1.74","-0.71","-1.00"
"14","A","Bra","yes",0,-1,0,"0.49","0.52","-0.48"
"15","H","Aro","yes",1,0,0,"1.58","-0.55","-1.03"
"16","H","Pto","yes",0,-1,0,"0.21","0.80","-0.24"
"17","A","Nac","yes",1,0,3,"1.12","-0.10","-0.33"
"18","H","Fam","yes",0,-1,0,"0.89","0.13","-0.21"
"19","A","Mor","yes",0,-1,0,"0.62","0.39","0.19"
"20","H","Est","yes",0,-2,2,"1.48","-0.46","-0.27"
"21","A","Ama","yes",0,-1,0,"1.17","-0.15","-0.41"
"22","H","Ben","yes",0,-1,1,"0.28","0.73","0.31"
"23","A","Alv","yes",1,0,1,"0.73","0.29","0.60"
"24","A","Ton","yes",1,0,2,"1.61","-0.58","0.02"
"25","H","Vit","yes",3,2,2,"1.52","-0.49","-0.47"
"26","A","AVS","yes",3,1,1,"1.55","-0.52","-0.99"
"27","H","Gil","yes",3,1,1,"1.20","-0.18","-1.16"
"28","A","Spo","yes",0,-2,2,"0.21","0.80","-0.37"
"29","H","Rio","yes",0,-2,0,"1.14","-0.12","-0.48"
"30","A","Cas","yes",1,0,0,"1.34","-0.32","-0.80"
"31","H","Bra","yes",3,1,2,"0.75","0.26","-0.54"
"32","A","Aro","yes",1,0,2,"0.84","0.18","-0.36"
"33","H","Nac","no",NA,NA,NA,"1.56","-0.53","-0.89"
"34","A","Pto","no",NA,NA,NA,"0.12","0.89","-0.00"
