"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Vit","yes",3,3,3,"2.77","-0.07","-0.07"
"2","A","Gil","yes",3,2,2,"2.45","0.05","-0.02"
"3","H","Cas","yes",3,4,4,"2.78","-0.08","-0.10"
"4","A","Spo","yes",3,1,2,"1.79","0.31","0.21"
"5","H","Nac","yes",3,1,1,"2.79","-0.08","0.13"
"6","A","Rio","yes",3,3,3,"2.78","-0.08","0.05"
"7","A","Aro","yes",3,4,4,"2.63","-0.02","0.03"
"8","H","Ben","yes",1,0,0,"1.81","0.30","0.33"
"9","A","Mor","yes",3,1,2,"2.50","0.03","0.36"
"10","H","Bra","yes",3,1,2,"2.46","0.05","0.41"
"11","A","Fam","yes",3,1,1,"2.43","0.06","0.47"
"12","H","Est","yes",3,1,1,"2.76","-0.07","0.40"
"13","A","Ton","yes",3,2,2,"2.81","-0.09","0.31"
"14","H","Ama","yes",3,2,3,"2.83","-0.10","0.21"
"15","A","Alv","yes",3,3,3,"2.57","0.00","0.22"
"16","H","AVS","yes",3,2,2,"2.87","-0.11","0.11"
"17","A","Cla","yes",3,1,1,"2.65","-0.02","0.08"
"18","A","Vit","yes",3,1,1,"2.52","0.03","0.11"
"19","H","Gil","yes",3,3,3,"2.68","-0.04","0.07"
"20","A","Cas","yes",0,-1,1,"2.79","-0.08","-0.01"
"21","H","Spo","yes",1,0,1,"1.77","0.32","0.30"
"22","A","Nac","yes",3,1,1,"2.73","-0.06","0.25"
"23","H","Rio","yes",3,1,1,"2.66","-0.03","0.22"
"24","H","Aro","yes",3,2,3,"2.75","-0.06","0.15"
"25","A","Ben","yes",1,0,2,"1.92","0.26","0.41"
"26","H","Mor","yes",3,3,3,"2.76","-0.07","0.34"
"27","A","Bra","yes",3,1,2,"2.39","0.08","0.42"
"28","H","Fam","yes",1,0,2,"2.58","0.00","0.42"
"29","A","Est","yes",3,2,3,"2.64","-0.02","0.40"
"30","H","Ton","yes",3,2,2,"2.77","-0.07","0.32"
"31","A","Ama","yes",3,1,2,"2.74","-0.06","0.26"
"32","H","Alv","yes",3,1,1,"2.80","-0.08","0.18"
"33","A","AVS","yes",0,-2,1,"2.83","-0.09","0.09"
"34","H","Cla","no",NA,NA,NA,"2.80","-0.09","0.00"
