"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ful","yes",0,-1,0,"1.70","-0.34","-0.34"
"2","A","Ast","yes",0,-4,0,"0.59","0.53","0.19"
"3","H","Wol","yes",0,-1,0,"1.64","-0.30","-0.11"
"4","A","ShU","yes",1,0,2,"2.17","-0.72","-0.83"
"5","H","Ars","yes",0,-1,0,"0.48","0.62","-0.21"
"6","A","Bre","yes",3,2,3,"1.46","-0.16","-0.37"
"7","H","Lut","yes",0,-1,1,"2.19","-0.74","-1.11"
"8","H","Bou","yes",3,3,3,"1.53","-0.21","-1.31"
"9","A","Liv","yes",0,-2,0,"0.29","0.77","-0.54"
"10","A","WHU","yes",3,1,1,"1.09","0.13","-0.41"
"11","H","BHA","yes",1,0,1,"1.70","-0.34","-0.75"
"12","A","Pal","yes",3,1,3,"1.15","0.09","-0.66"
"13","H","MnU","yes",0,-3,0,"1.18","0.06","-0.60"
"14","A","Not","yes",3,1,1,"1.57","-0.25","-0.84"
"15","H","New","yes",3,3,3,"1.57","-0.25","-1.09"
"16","H","Che","yes",3,2,2,"1.23","0.02","-1.06"
"17","A","Bur","yes",3,2,2,"2.15","-0.70","-1.76"
"18","A","Tot","yes",0,-1,1,"0.63","0.50","-1.26"
"19","H","MnC","yes",0,-2,1,"0.41","0.68","-0.58"
"20","A","Wol","yes",0,-3,0,"1.20","0.05","-0.53"
"21","H","Ast","yes",1,0,0,"1.12","0.11","-0.42"
"22","A","Ful","yes",1,0,0,"1.10","0.13","-0.29"
"23","H","Tot","yes",1,0,2,"1.18","0.07","-0.23"
"24","A","MnC","yes",0,-2,0,"0.32","0.75","0.52"
"25","H","Pal","yes",1,0,1,"1.52","-0.21","0.31"
"26","A","BHA","yes",1,0,1,"1.05","0.17","0.48"
"27","H","WHU","yes",0,-2,1,"1.41","-0.12","0.37"
"28","A","MnU","yes",0,-2,0,"0.90","0.29","0.66"
"29","A","Bou","yes",0,-1,1,"1.20","0.05","0.71"
"30","A","New","yes",1,0,1,"0.59","0.53","1.24"
"31","H","Bur","yes",3,1,1,"1.97","-0.56","0.69"
"32","A","Che","yes",0,-6,0,"0.72","0.43","1.12"
"33","H","Not","yes",3,2,2,"1.83","-0.45","0.67"
"34","H","Liv","yes",3,2,2,"0.82","0.35","1.02"
"35","H","Bre","yes",3,1,1,"1.77","-0.40","0.62"
"36","A","Lut","yes",1,0,1,"1.81","-0.43","0.19"
"37","H","ShU","yes",3,1,1,"2.45","-0.94","-0.75"
"38","A","Ars","yes",0,-1,1,"0.32","0.75","0.00"
