"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Liv","yes",1,0,1,"1.30","0.21","0.21"
"2","A","WHU","yes",0,-2,1,"1.46","0.12","0.34"
"3","H","Lut","yes",3,3,3,"2.52","-0.52","-0.18"
"4","H","Not","yes",0,-1,0,"2.26","-0.37","-0.55"
"5","A","Bou","yes",1,0,0,"1.56","0.06","-0.49"
"6","H","Ast","yes",0,-1,0,"1.65","0.01","-0.49"
"7","A","Ful","yes",3,2,2,"1.46","0.12","-0.37"
"8","A","Bur","yes",3,3,4,"2.40","-0.45","-0.82"
"9","H","Ars","yes",1,0,2,"0.84","0.50","-0.32"
"10","H","Bre","yes",0,-2,0,"2.22","-0.34","-0.66"
"11","A","Tot","yes",3,3,4,"0.91","0.45","-0.21"
"12","H","MnC","yes",1,0,4,"0.72","0.56","0.36"
"13","A","New","yes",0,-3,1,"0.86","0.48","0.83"
"14","H","BHA","yes",3,1,3,"2.16","-0.31","0.53"
"15","A","MnU","yes",0,-1,1,"1.24","0.25","0.78"
"16","A","Eve","yes",0,-2,0,"1.51","0.09","0.87"
"17","H","ShU","yes",3,2,2,"2.68","-0.61","0.26"
"18","A","Wol","yes",0,-1,1,"1.57","0.06","0.31"
"19","H","Pal","yes",3,1,2,"2.02","-0.22","0.09"
"20","A","Lut","yes",3,1,3,"2.13","-0.29","-0.20"
"21","H","Ful","yes",3,1,1,"2.17","-0.31","-0.50"
"22","A","Liv","yes",0,-3,1,"0.44","0.73","0.23"
"23","H","Wol","yes",0,-2,2,"2.12","-0.28","-0.05"
"24","A","Pal","yes",3,2,3,"1.51","0.09","0.04"
"25","A","MnC","yes",1,0,1,"0.49","0.71","0.75"
"26","A","Bre","yes",1,0,2,"1.83","-0.10","0.65"
"27","H","New","yes",3,1,3,"2.06","-0.25","0.40"
"28","H","Bur","yes",1,0,2,"2.37","-0.43","-0.03"
"29","H","MnU","yes",3,1,4,"1.71","-0.03","-0.06"
"30","A","ShU","yes",1,0,2,"2.42","-0.46","-0.52"
"31","H","Eve","yes",3,6,6,"2.07","-0.25","-0.77"
"32","A","Ars","yes",0,-5,0,"0.49","0.71","-0.06"
"33","A","Ast","yes",1,0,2,"0.86","0.48","0.42"
"34","H","Tot","yes",3,2,2,"1.70","-0.03","0.39"
"35","H","WHU","yes",3,5,5,"1.92","-0.16","0.23"
"36","A","Not","yes",3,1,3,"1.93","-0.16","0.07"
"37","A","BHA","yes",3,1,2,"1.41","0.15","0.22"
"38","H","Bou","yes",3,1,2,"2.02","-0.22","0.00"
