"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bre","yes",1,0,2,"1.88","-0.08","-0.08"
"2","H","MnU","yes",3,2,2,"1.83","-0.06","-0.14"
"3","A","Bou","yes",3,2,2,"1.62","0.07","-0.07"
"4","A","Bur","yes",3,3,5,"2.43","-0.40","-0.47"
"5","H","ShU","yes",3,1,2,"2.72","-0.56","-1.04"
"6","A","Ars","yes",1,0,2,"0.52","0.70","-0.34"
"7","H","Liv","yes",3,1,2,"1.43","0.18","-0.16"
"8","A","Lut","yes",3,1,1,"2.18","-0.25","-0.42"
"9","H","Ful","yes",3,2,2,"2.26","-0.30","-0.72"
"10","A","Pal","yes",3,1,2,"1.57","0.10","-0.62"
"11","H","Che","yes",0,-3,1,"1.88","-0.08","-0.71"
"12","A","Wol","yes",0,-1,1,"1.63","0.06","-0.64"
"13","H","Ast","yes",0,-1,1,"1.77","-0.02","-0.66"
"14","A","MnC","yes",1,0,3,"0.52","0.70","0.04"
"15","H","WHU","yes",0,-1,1,"2.04","-0.17","-0.14"
"16","H","New","yes",3,3,4,"2.17","-0.25","-0.38"
"17","A","Not","yes",3,2,2,"1.98","-0.14","-0.52"
"18","H","Eve","yes",3,1,2,"2.17","-0.25","-0.78"
"19","A","BHA","yes",0,-2,2,"1.47","0.15","-0.62"
"20","H","Bou","yes",3,2,3,"2.13","-0.23","-0.85"
"21","A","MnU","yes",1,0,2,"1.30","0.25","-0.60"
"22","H","Bre","yes",3,1,3,"2.31","-0.33","-0.92"
"23","A","Eve","yes",1,0,2,"1.57","0.09","-0.83"
"24","H","BHA","yes",3,1,2,"2.26","-0.30","-1.13"
"25","H","Wol","yes",0,-1,1,"2.22","-0.28","-1.41"
"26","H","Pal","yes",3,2,3,"2.13","-0.23","-1.63"
"27","A","Ast","yes",3,4,4,"0.91","0.48","-1.16"
"28","A","Ful","yes",0,-3,0,"1.52","0.12","-1.03"
"29","H","Lut","yes",3,1,2,"2.58","-0.48","-1.52"
"30","A","WHU","yes",1,0,1,"1.52","0.13","-1.39"
"31","H","Not","yes",3,2,3,"2.35","-0.35","-1.74"
"32","A","New","yes",0,-4,0,"0.91","0.47","-1.27"
"33","H","Ars","yes",0,-1,2,"0.95","0.46","-0.82"
"34","A","Che","yes",0,-2,0,"1.08","0.38","-0.44"
"35","A","Liv","yes",0,-2,2,"0.47","0.73","0.29"
"36","H","Bur","yes",3,1,2,"2.44","-0.41","-0.11"
"37","H","MnC","yes",0,-2,0,"0.82","0.53","0.41"
"38","A","ShU","yes",3,3,3,"2.45","-0.41","-0.00"
