"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","MnC","yes",0,-3,0,"0.11","0.83","0.83"
"2","H","Ast","yes",0,-2,1,"0.35","0.45","1.28"
"3","H","Tot","yes",0,-3,2,"0.37","0.42","1.70"
"4","A","Not","yes",1,0,1,"1.14","-0.80","0.89"
"5","H","MnU","yes",0,-1,0,"0.37","0.41","1.31"
"6","A","New","yes",0,-2,0,"0.36","0.43","1.73"
"7","A","Lut","yes",3,1,2,"1.38","-1.18","0.55"
"8","H","Che","yes",0,-3,1,"0.39","0.38","0.93"
"9","A","Bre","yes",0,-3,0,"1.04","-0.64","0.29"
"10","A","Bou","yes",0,-1,1,"0.80","-0.27","0.02"
"11","H","Pal","yes",0,-2,0,"0.54","0.14","0.16"
"12","A","Ars","yes",0,-2,1,"0.19","0.70","0.85"
"13","H","WHU","yes",0,-1,1,"0.48","0.24","1.10"
"14","H","ShU","yes",3,5,5,"1.51","-1.40","-0.30"
"15","A","Wol","yes",0,-1,0,"0.81","-0.28","-0.58"
"16","A","BHA","yes",1,0,1,"0.69","-0.09","-0.67"
"17","H","Eve","yes",0,-2,0,"0.58","0.08","-0.58"
"18","A","Ful","yes",3,2,2,"0.73","-0.15","-0.73"
"19","H","Liv","yes",0,-2,0,"0.23","0.63","-0.10"
"20","A","Ast","yes",0,-1,2,"0.36","0.43","0.33"
"21","H","Lut","yes",1,0,1,"1.13","-0.79","-0.45"
"22","A","MnC","yes",0,-2,1,"0.19","0.70","0.24"
"23","H","Ful","yes",1,0,2,"0.66","-0.04","0.20"
"24","A","Liv","yes",0,-2,1,"0.17","0.72","0.93"
"25","H","Ars","yes",0,-5,0,"0.13","0.80","1.72"
"26","A","Pal","yes",0,-3,0,"0.76","-0.21","1.52"
"27","H","Bou","yes",0,-2,0,"0.54","0.14","1.65"
"28","A","WHU","yes",1,0,2,"0.72","-0.14","1.51"
"29","H","Bre","yes",3,1,2,"0.70","-0.12","1.40"
"30","A","Che","yes",1,0,2,"0.45","0.29","1.69"
"31","H","Wol","yes",1,0,1,"0.62","0.02","1.71"
"32","A","Eve","yes",0,-1,0,"0.76","-0.21","1.50"
"33","H","BHA","yes",1,0,1,"0.65","-0.04","1.47"
"34","A","ShU","yes",3,3,4,"1.80","-1.85","-0.38"
"35","A","MnU","yes",1,0,1,"0.57","0.09","-0.28"
"36","H","New","yes",0,-3,1,"0.57","0.09","-0.19"
"37","A","Tot","yes",0,-1,1,"0.39","0.39","0.19"
"38","H","Not","yes",0,-1,1,"0.75","-0.19","-0.00"
