"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","MnU","yes",0,-1,0,"0.84","0.30","0.30"
"2","H","BHA","yes",0,-3,1,"1.64","-0.36","-0.05"
"3","A","Eve","yes",3,1,1,"1.09","0.10","0.05"
"4","A","Pal","yes",0,-1,2,"1.08","0.10","0.16"
"5","H","Liv","yes",0,-2,1,"0.77","0.36","0.52"
"6","A","Lut","yes",1,0,1,"1.75","-0.45","0.07"
"7","H","MnC","yes",3,1,2,"0.38","0.69","0.76"
"8","H","Ast","yes",1,0,1,"1.07","0.12","0.87"
"9","A","Bou","yes",3,1,2,"1.13","0.06","0.93"
"10","H","New","yes",1,0,2,"1.52","-0.25","0.68"
"11","A","ShU","yes",0,-1,1,"2.12","-0.75","-0.07"
"12","H","Tot","yes",3,1,2,"1.12","0.07","-0.00"
"13","A","Ful","yes",0,-1,2,"1.04","0.14","0.14"
"14","A","Ars","yes",0,-1,1,"0.30","0.75","0.89"
"15","H","Bur","yes",3,1,1,"1.92","-0.58","0.31"
"16","H","Not","yes",1,0,1,"1.77","-0.47","-0.16"
"17","A","WHU","yes",0,-3,0,"1.03","0.15","-0.01"
"18","H","Che","yes",3,1,2,"1.18","0.03","0.02"
"19","A","Bre","yes",3,3,4,"1.40","-0.16","-0.14"
"20","H","Eve","yes",3,3,3,"1.53","-0.26","-0.40"
"21","A","BHA","yes",1,0,0,"0.99","0.18","-0.22"
"22","H","MnU","yes",0,-1,3,"1.13","0.07","-0.15"
"23","A","Che","yes",3,2,4,"0.67","0.45","0.30"
"24","H","Bre","yes",0,-2,0,"1.71","-0.41","-0.12"
"25","A","Tot","yes",3,1,2,"0.59","0.51","0.40"
"26","H","ShU","yes",3,1,1,"2.42","-1.00","-0.60"
"27","A","New","yes",0,-3,0,"0.55","0.54","-0.06"
"28","H","Ful","yes",3,1,2,"1.64","-0.36","-0.41"
"29","A","Ast","yes",0,-2,0,"0.55","0.55","0.13"
"30","A","Bur","yes",1,0,1,"2.10","-0.73","-0.60"
"31","H","WHU","yes",0,-1,1,"1.35","-0.12","-0.71"
"32","A","Not","yes",1,0,2,"1.51","-0.25","-0.96"
"33","H","Ars","yes",0,-2,0,"0.45","0.63","-0.33"
"34","H","Bou","yes",0,-1,0,"1.47","-0.21","-0.54"
"35","H","Lut","yes",3,1,2,"2.15","-0.78","-1.32"
"36","A","MnC","yes",0,-4,1,"0.30","0.76","-0.57"
"37","H","Pal","yes",0,-2,1,"1.47","-0.21","-0.78"
"38","A","Liv","yes",0,-2,0,"0.27","0.78","0.00"
