"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","ShU","yes",3,1,1,"2.22","-0.72","-0.72"
"2","H","Ars","yes",0,-1,0,"0.48","0.63","-0.09"
"3","A","Bre","yes",1,0,1,"1.53","-0.18","-0.28"
"4","H","Wol","yes",3,1,3,"1.64","-0.27","-0.55"
"5","A","Ast","yes",0,-2,1,"0.63","0.51","-0.04"
"6","H","Ful","yes",1,0,0,"1.70","-0.32","-0.36"
"7","A","MnU","yes",3,1,1,"0.95","0.26","-0.09"
"8","H","Not","yes",1,0,0,"1.83","-0.42","-0.51"
"9","A","New","yes",0,-4,0,"0.63","0.51","-0.00"
"10","H","Tot","yes",0,-1,1,"1.18","0.08","0.08"
"11","A","Bur","yes",3,2,2,"2.19","-0.70","-0.62"
"12","H","Eve","yes",0,-1,2,"1.58","-0.23","-0.84"
"13","A","Lut","yes",0,-1,1,"1.87","-0.45","-1.29"
"14","A","WHU","yes",1,0,1,"1.15","0.11","-1.19"
"15","H","Bou","yes",0,-2,0,"1.53","-0.18","-1.37"
"16","H","Liv","yes",0,-1,1,"0.82","0.36","-1.01"
"17","A","MnC","yes",1,0,2,"0.34","0.73","-0.27"
"18","H","BHA","yes",1,0,1,"1.70","-0.32","-0.59"
"19","A","Che","yes",0,-1,1,"0.76","0.41","-0.18"
"20","H","Bre","yes",3,2,3,"1.77","-0.37","-0.55"
"21","A","Ars","yes",0,-5,0,"0.34","0.73","0.18"
"22","H","ShU","yes",3,1,3,"2.45","-0.90","-0.72"
"23","A","BHA","yes",0,-3,1,"1.11","0.14","-0.57"
"24","H","Che","yes",0,-2,1,"1.24","0.04","-0.53"
"25","A","Eve","yes",1,0,1,"1.21","0.06","-0.47"
"26","H","Bur","yes",3,3,3,"1.97","-0.53","-1.00"
"27","A","Tot","yes",0,-2,1,"0.67","0.48","-0.52"
"28","H","Lut","yes",1,0,1,"2.19","-0.70","-1.22"
"29","A","Not","yes",1,0,1,"1.63","-0.27","-1.49"
"30","A","Bou","yes",0,-1,0,"1.26","0.03","-1.46"
"31","H","MnC","yes",0,-2,2,"0.41","0.68","-0.78"
"32","A","Liv","yes",3,1,1,"0.31","0.76","-0.02"
"33","H","WHU","yes",3,3,5,"1.41","-0.09","-0.11"
"34","H","New","yes",3,2,2,"1.57","-0.22","-0.33"
"35","A","Ful","yes",1,0,1,"1.16","0.10","-0.23"
"36","H","MnU","yes",3,4,4,"1.19","0.08","-0.15"
"37","A","Wol","yes",3,2,3,"1.26","0.02","-0.13"
"38","H","Ast","yes",3,5,5,"1.13","0.13","-0.00"
