"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Che","yes",1,0,1,"1.49","0.31","0.31"
"2","H","Bou","yes",3,2,3,"2.57","-0.19","0.12"
"3","A","New","yes",3,1,2,"1.31","0.39","0.51"
"4","H","Ast","yes",3,3,3,"2.36","-0.09","0.42"
"5","A","Wol","yes",3,2,3,"2.02","0.06","0.48"
"6","H","WHU","yes",3,2,3,"2.52","-0.17","0.31"
"7","A","Tot","yes",0,-1,1,"1.37","0.37","0.68"
"8","A","BHA","yes",1,0,2,"1.88","0.13","0.81"
"9","H","Eve","yes",3,2,2,"2.60","-0.20","0.61"
"10","H","Not","yes",3,3,3,"2.69","-0.25","0.36"
"11","A","Lut","yes",1,0,1,"2.45","-0.14","0.22"
"12","H","Bre","yes",3,3,3,"2.67","-0.24","-0.01"
"13","A","MnC","yes",1,0,1,"0.81","0.62","0.61"
"14","H","Ful","yes",3,1,4,"2.64","-0.22","0.39"
"15","A","ShU","yes",3,2,2,"2.64","-0.22","0.16"
"16","A","Pal","yes",3,1,2,"1.97","0.09","0.25"
"17","H","MnU","yes",1,0,0,"2.39","-0.11","0.14"
"18","H","Ars","yes",1,0,1,"1.64","0.24","0.38"
"19","A","Bur","yes",3,2,2,"2.63","-0.22","0.16"
"20","H","New","yes",3,2,4,"2.59","-0.20","-0.04"
"21","A","Bou","yes",3,4,4,"2.02","0.06","0.02"
"22","H","Che","yes",3,3,4,"2.42","-0.12","-0.10"
"23","A","Ars","yes",0,-2,1,"0.81","0.62","0.52"
"24","H","Bur","yes",3,2,3,"2.73","-0.27","0.26"
"25","A","Bre","yes",3,3,4,"2.23","-0.03","0.22"
"26","H","Lut","yes",3,3,4,"2.80","-0.30","-0.07"
"27","A","Not","yes",3,1,1,"2.31","-0.07","-0.14"
"28","H","MnC","yes",1,0,1,"1.50","0.31","0.17"
"29","H","BHA","yes",3,1,2,"2.64","-0.22","-0.06"
"30","H","ShU","yes",3,2,3,"2.87","-0.33","-0.39"
"31","A","MnU","yes",1,0,2,"1.72","0.20","-0.18"
"32","H","Pal","yes",0,-1,0,"2.57","-0.19","-0.37"
"33","A","Ful","yes",3,2,3,"1.93","0.11","-0.27"
"34","A","Eve","yes",0,-2,0,"1.97","0.09","-0.18"
"35","A","WHU","yes",1,0,2,"1.92","0.11","-0.07"
"36","H","Tot","yes",3,2,4,"2.39","-0.11","-0.18"
"37","A","Ast","yes",1,0,3,"1.31","0.40","0.21"
"38","H","Wol","yes",3,2,2,"2.62","-0.21","0.00"
