"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bou","yes",1,0,1,"1.38","-0.01","-0.01"
"2","H","Che","yes",3,2,3,"1.29","0.05","0.05"
"3","A","BHA","yes",3,2,3,"1.22","0.11","0.15"
"4","A","Lut","yes",3,1,2,"1.98","-0.44","-0.29"
"5","H","MnC","yes",0,-2,1,"0.43","0.68","0.39"
"6","A","Liv","yes",0,-2,1,"0.36","0.74","1.13"
"7","H","ShU","yes",3,2,2,"2.48","-0.81","0.32"
"8","H","New","yes",1,0,2,"1.63","-0.19","0.12"
"9","A","Ast","yes",0,-3,1,"0.71","0.48","0.60"
"10","H","Eve","yes",0,-1,0,"1.64","-0.20","0.40"
"11","A","Bre","yes",0,-1,2,"1.65","-0.20","0.20"
"12","H","Not","yes",3,1,3,"1.88","-0.38","-0.18"
"13","A","Bur","yes",3,1,2,"2.28","-0.67","-0.84"
"14","H","Pal","yes",1,0,1,"1.58","-0.16","-1.00"
"15","A","Tot","yes",3,1,2,"0.76","0.44","-0.56"
"16","A","Ful","yes",0,-5,0,"1.28","0.07","-0.49"
"17","H","Wol","yes",3,3,3,"1.70","-0.24","-0.73"
"18","H","MnU","yes",3,2,2,"1.24","0.09","-0.64"
"19","A","Ars","yes",3,2,2,"0.40","0.71","0.07"
"20","H","BHA","yes",1,0,0,"1.75","-0.28","-0.21"
"21","A","ShU","yes",1,0,2,"2.30","-0.68","-0.90"
"22","H","Bou","yes",1,0,1,"1.59","-0.16","-1.05"
"23","A","MnU","yes",0,-3,0,"1.06","0.23","-0.83"
"24","H","Ars","yes",0,-6,0,"0.51","0.63","-0.20"
"25","A","Not","yes",0,-2,0,"1.75","-0.28","-0.48"
"26","H","Bre","yes",3,2,4,"1.82","-0.33","-0.82"
"27","A","Eve","yes",3,2,3,"1.33","0.03","-0.79"
"28","H","Bur","yes",1,0,2,"2.02","-0.48","-1.26"
"29","H","Ast","yes",1,0,1,"1.18","0.14","-1.13"
"30","A","New","yes",0,-1,3,"0.72","0.48","-0.65"
"31","H","Tot","yes",1,0,1,"1.24","0.10","-0.55"
"32","A","Wol","yes",3,1,2,"1.38","-0.01","-0.56"
"33","H","Ful","yes",0,-2,0,"1.76","-0.28","-0.85"
"34","A","Pal","yes",0,-3,2,"1.33","0.03","-0.81"
"35","H","Liv","yes",1,0,2,"0.87","0.37","-0.45"
"36","A","Che","yes",0,-5,0,"0.86","0.37","-0.08"
"37","H","Lut","yes",3,2,3,"2.24","-0.63","-0.71"
"38","A","MnC","yes",0,-2,1,"0.39","0.71","0.00"
