"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ast","yes",3,4,5,"1.83","-0.16","-0.16"
"2","A","MnC","yes",0,-1,0,"0.32","0.80","0.63"
"3","H","Liv","yes",0,-1,1,"1.49","0.05","0.69"
"4","A","BHA","yes",0,-2,1,"1.06","0.33","1.02"
"5","H","Bre","yes",3,1,1,"2.35","-0.49","0.53"
"6","A","ShU","yes",3,8,8,"2.18","-0.38","0.15"
"7","H","Bur","yes",3,2,2,"2.48","-0.57","-0.42"
"8","A","WHU","yes",1,0,2,"1.10","0.30","-0.12"
"9","H","Pal","yes",3,4,4,"2.18","-0.38","-0.50"
"10","A","Wol","yes",1,0,2,"1.21","0.24","-0.26"
"11","H","Ars","yes",3,1,1,"1.00","0.37","0.11"
"12","A","Bou","yes",0,-2,0,"1.21","0.24","0.34"
"13","H","Che","yes",3,3,4,"1.94","-0.23","0.11"
"14","H","MnU","yes",3,1,1,"1.89","-0.20","-0.08"
"15","A","Eve","yes",0,-3,0,"1.16","0.27","0.19"
"16","A","Tot","yes",0,-3,1,"0.64","0.60","0.78"
"17","H","Ful","yes",3,3,3,"2.30","-0.46","0.32"
"18","A","Lut","yes",0,-1,0,"1.82","-0.15","0.17"
"19","H","Not","yes",0,-2,1,"2.39","-0.51","-0.34"
"20","A","Liv","yes",0,-2,2,"0.29","0.81","0.47"
"21","H","MnC","yes",0,-1,2,"0.87","0.45","0.92"
"22","A","Ast","yes",3,2,3,"0.59","0.62","1.54"
"23","H","Lut","yes",1,0,4,"2.60","-0.65","0.89"
"24","A","Not","yes",3,1,3,"1.58","-0.00","0.89"
"25","H","Bou","yes",1,0,2,"2.18","-0.38","0.51"
"26","A","Ars","yes",0,-3,1,"0.32","0.79","1.31"
"27","H","Wol","yes",3,3,3,"2.26","-0.43","0.87"
"28","A","Che","yes",0,-1,2,"0.72","0.54","1.42"
"29","H","WHU","yes",3,1,4,"2.09","-0.32","1.09"
"30","H","Eve","yes",1,0,1,"2.22","-0.41","0.69"
"31","A","Ful","yes",3,1,1,"1.11","0.30","0.98"
"32","H","Tot","yes",3,4,4,"1.89","-0.19","0.79"
"33","A","Pal","yes",0,-2,0,"1.15","0.27","1.06"
"34","H","ShU","yes",3,4,5,"2.73","-0.73","0.33"
"35","A","Bur","yes",3,3,4,"2.15","-0.36","-0.04"
"36","H","BHA","yes",1,0,1,"2.30","-0.46","-0.49"
"37","A","MnU","yes",0,-1,2,"0.90","0.43","-0.07"
"38","A","Bre","yes",3,2,4,"1.47","0.07","0.00"
