"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","New","yes",0,-4,1,"0.97","0.46","0.46"
"2","H","Eve","yes",3,4,4,"2.22","-0.24","0.22"
"3","A","Bur","yes",3,2,3,"2.47","-0.38","-0.16"
"4","A","Liv","yes",0,-3,0,"0.51","0.72","0.56"
"5","H","Pal","yes",3,2,3,"2.18","-0.22","0.34"
"6","A","Che","yes",3,1,1,"1.13","0.37","0.70"
"7","H","BHA","yes",3,5,6,"2.31","-0.29","0.42"
"8","A","Wol","yes",1,0,1,"1.68","0.06","0.47"
"9","H","WHU","yes",3,3,4,"2.09","-0.17","0.30"
"10","H","Lut","yes",3,2,3,"2.60","-0.46","-0.15"
"11","A","Not","yes",0,-2,0,"2.03","-0.14","-0.29"
"12","H","Ful","yes",3,2,3,"2.31","-0.29","-0.57"
"13","A","Tot","yes",3,1,2,"1.02","0.43","-0.14"
"14","A","Bou","yes",1,0,2,"1.68","0.06","-0.08"
"15","H","MnC","yes",3,1,1,"0.88","0.51","0.43"
"16","H","Ars","yes",3,1,1,"1.01","0.44","0.86"
"17","A","Bre","yes",3,1,2,"1.94","-0.08","0.78"
"18","H","ShU","yes",1,0,1,"2.74","-0.53","0.25"
"19","A","MnU","yes",0,-1,2,"1.36","0.24","0.49"
"20","H","Bur","yes",3,1,3,"2.48","-0.38","0.11"
"21","A","Eve","yes",1,0,0,"1.63","0.09","0.20"
"22","H","New","yes",0,-2,1,"2.22","-0.24","-0.04"
"23","A","ShU","yes",3,5,5,"2.48","-0.39","-0.43"
"24","H","MnU","yes",0,-1,1,"1.90","-0.06","-0.49"
"25","A","Ful","yes",3,1,2,"1.58","0.12","-0.37"
"26","H","Not","yes",3,2,4,"2.39","-0.34","-0.71"
"27","A","Lut","yes",3,1,3,"2.22","-0.24","-0.95"
"28","H","Tot","yes",0,-4,0,"1.89","-0.06","-1.01"
"29","A","WHU","yes",1,0,1,"1.58","0.12","-0.89"
"30","H","Wol","yes",3,2,2,"2.27","-0.27","-1.16"
"31","A","MnC","yes",0,-3,1,"0.55","0.69","-0.47"
"32","H","Bre","yes",1,0,3,"2.35","-0.31","-0.78"
"33","A","Ars","yes",3,2,2,"0.56","0.69","-0.09"
"34","H","Bou","yes",3,2,3,"2.18","-0.22","-0.31"
"35","H","Che","yes",1,0,2,"1.94","-0.09","-0.40"
"36","A","BHA","yes",0,-1,0,"1.53","0.15","-0.25"
"37","H","Liv","yes",1,0,3,"1.50","0.16","-0.09"
"38","A","Pal","yes",0,-5,0,"1.63","0.09","0.00"
