"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ars","yes",0,-1,1,"0.23","0.75","0.75"
"2","H","ShU","yes",3,1,2,"2.14","-1.26","-0.51"
"3","A","MnU","yes",0,-1,2,"0.68","0.28","-0.23"
"4","A","Che","yes",3,1,1,"0.54","0.43","0.20"
"5","H","Bur","yes",1,0,1,"1.53","-0.62","-0.41"
"6","A","MnC","yes",0,-2,0,"0.23","0.75","0.34"
"7","H","Bre","yes",1,0,1,"1.31","-0.38","-0.04"
"8","A","Pal","yes",1,0,0,"0.90","0.05","0.01"
"9","H","Lut","yes",1,0,2,"1.80","-0.90","-0.89"
"10","A","Liv","yes",0,-3,0,"0.21","0.78","-0.12"
"11","H","Ast","yes",3,2,2,"0.73","0.23","0.11"
"12","A","WHU","yes",0,-1,2,"0.85","0.10","0.21"
"13","H","BHA","yes",0,-1,2,"1.24","-0.31","-0.10"
"14","H","Eve","yes",0,-1,0,"1.13","-0.19","-0.29"
"15","A","Ful","yes",0,-5,0,"0.86","0.10","-0.19"
"16","A","Wol","yes",1,0,1,"0.95","0.00","-0.19"
"17","H","Tot","yes",0,-2,0,"0.77","0.18","-0.01"
"18","H","Bou","yes",0,-1,2,"1.07","-0.13","-0.14"
"19","A","New","yes",3,2,3,"0.44","0.54","0.40"
"20","H","MnU","yes",3,1,2,"0.78","0.18","0.58"
"21","A","Bre","yes",0,-1,2,"1.19","-0.26","0.32"
"22","H","Ars","yes",0,-1,1,"0.28","0.70","1.02"
"23","A","Bou","yes",1,0,1,"0.94","0.00","1.02"
"24","H","New","yes",0,-1,2,"1.12","-0.18","0.84"
"25","H","WHU","yes",3,2,2,"0.97","-0.02","0.82"
"26","A","Ast","yes",0,-2,2,"0.44","0.54","1.36"
"27","H","Liv","yes",0,-1,0,"0.51","0.47","1.82"
"28","A","BHA","yes",0,-1,0,"0.81","0.14","1.97"
"29","A","Lut","yes",1,0,1,"1.54","-0.63","1.34"
"30","H","Pal","yes",1,0,1,"1.07","-0.13","1.20"
"31","H","Ful","yes",3,2,3,"1.24","-0.31","0.89"
"32","A","Tot","yes",0,-2,1,"0.47","0.51","1.40"
"33","H","Wol","yes",1,0,2,"1.18","-0.25","1.15"
"34","A","Eve","yes",0,-2,0,"0.90","0.05","1.20"
"35","H","MnC","yes",0,-2,0,"0.24","0.75","1.95"
"36","A","ShU","yes",3,2,3,"1.95","-1.06","0.89"
"37","H","Che","yes",0,-1,2,"0.82","0.14","1.02"
"38","A","Bur","yes",3,1,2,"1.92","-1.02","-0.00"
