"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Lut","yes",3,3,4,"2.27","-0.80","-0.80"
"2","A","Wol","yes",3,3,4,"1.08","0.15","-0.65"
"3","H","WHU","yes",0,-2,1,"1.52","-0.20","-0.86"
"4","H","New","yes",3,2,3,"1.68","-0.33","-1.19"
"5","A","MnU","yes",3,2,3,"0.79","0.37","-0.82"
"6","H","Bou","yes",3,2,3,"1.63","-0.29","-1.11"
"7","A","Ast","yes",0,-5,1,"0.51","0.59","-0.52"
"8","H","Liv","yes",1,0,2,"0.91","0.28","-0.24"
"9","A","MnC","yes",0,-1,1,"0.28","0.78","0.54"
"10","H","Ful","yes",1,0,1,"1.80","-0.43","0.12"
"11","A","Eve","yes",1,0,1,"1.03","0.18","0.30"
"12","H","ShU","yes",1,0,1,"2.50","-0.98","-0.68"
"13","A","Not","yes",3,1,3,"1.45","-0.15","-0.83"
"14","A","Che","yes",0,-1,2,"0.63","0.50","-0.33"
"15","H","Bre","yes",3,1,2,"1.87","-0.48","-0.81"
"16","H","Bur","yes",1,0,1,"2.06","-0.63","-1.44"
"17","A","Ars","yes",0,-2,0,"0.28","0.78","-0.66"
"18","A","Pal","yes",1,0,1,"1.03","0.19","-0.47"
"19","H","Tot","yes",3,2,4,"1.29","-0.02","-0.49"
"20","A","WHU","yes",1,0,0,"0.98","0.23","-0.27"
"21","H","Wol","yes",1,0,0,"1.75","-0.38","-0.65"
"22","A","Lut","yes",0,-4,0,"1.69","-0.34","-0.99"
"23","H","Pal","yes",3,3,4,"1.63","-0.29","-1.28"
"24","A","Tot","yes",0,-1,1,"0.55","0.56","-0.72"
"25","A","ShU","yes",3,5,5,"2.08","-0.64","-1.36"
"26","H","Eve","yes",1,0,1,"1.69","-0.34","-1.70"
"27","A","Ful","yes",0,-3,0,"0.98","0.22","-1.48"
"28","H","Not","yes",3,1,1,"1.93","-0.53","-2.01"
"29","A","Liv","yes",0,-1,1,"0.25","0.80","-1.21"
"30","A","Bre","yes",1,0,0,"1.34","-0.06","-1.27"
"31","H","Ars","yes",0,-3,0,"0.54","0.57","-0.69"
"32","A","Bur","yes",1,0,1,"2.05","-0.62","-1.31"
"33","H","MnC","yes",0,-4,0,"0.46","0.64","-0.68"
"34","A","Bou","yes",0,-3,0,"1.08","0.15","-0.53"
"35","H","Ast","yes",3,1,1,"1.23","0.03","-0.50"
"36","A","New","yes",1,0,1,"0.52","0.59","0.09"
"37","H","Che","yes",0,-1,1,"1.34","-0.06","0.02"
"38","H","MnU","yes",0,-2,0,"1.29","-0.02","0.00"
