"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Kie","yes",3,1,3,"1.71","-0.82","-0.82"
"2","A","Fra","yes",0,-2,1,"0.46","0.51","-0.30"
"3","H","Lev","yes",0,-3,1,"0.47","0.50","0.19"
"4","A","UnB","yes",0,-1,1,"1.00","-0.06","0.13"
"5","H","Bre","yes",0,-1,3,"0.64","0.33","0.45"
"6","A","Stu","yes",1,0,1,"0.90","0.05","0.50"
"7","H","Boc","yes",3,2,3,"1.64","-0.74","-0.24"
"8","A","Hei","yes",1,0,0,"1.60","-0.71","-0.95"
"9","H","StP","yes",0,-2,0,"1.25","-0.33","-1.27"
"10","A","Aug","yes",1,0,0,"0.90","0.04","-1.23"
"11","H","Lei","yes",3,1,4,"1.05","-0.12","-1.35"
"12","A","Mai","yes",0,-2,0,"0.68","0.28","-1.07"
"13","H","Fbg","yes",1,0,1,"0.85","0.10","-0.98"
"14","A","Dor","yes",1,0,1,"0.40","0.58","-0.40"
"15","H","BMg","yes",0,-1,1,"1.06","-0.13","-0.53"
"16","H","Wol","yes",0,-1,0,"0.77","0.18","-0.34"
"17","A","Mun","yes",0,-5,0,"0.18","0.81","0.47"
"18","A","Kie","yes",3,2,3,"1.42","-0.51","-0.04"
"19","H","Fra","yes",1,0,2,"0.80","0.15","0.11"
"20","A","Lev","yes",0,-2,1,"0.46","0.52","0.62"
"21","H","UnB","yes",0,-4,0,"1.18","-0.25","0.37"
"22","A","Bre","yes",3,2,3,"0.99","-0.05","0.32"
"23","H","Stu","yes",1,0,1,"0.86","0.09","0.41"
"24","A","Boc","yes",3,1,1,"1.48","-0.58","-0.16"
"25","H","Hei","yes",1,0,1,"1.26","-0.33","-0.50"
"26","A","StP","yes",0,-1,0,"1.40","-0.49","-0.99"
"27","H","Aug","yes",1,0,1,"1.12","-0.19","-1.18"
"28","A","Lei","yes",0,-2,1,"0.57","0.40","-0.78"
"29","H","Mai","yes",3,2,2,"0.81","0.14","-0.63"
"30","A","Fbg","yes",0,-1,2,"0.60","0.36","-0.27"
"31","H","Dor","yes",0,-1,2,"1.05","-0.12","-0.39"
"32","A","BMg","yes",1,0,4,"0.85","0.09","-0.30"
"33","A","Wol","yes",1,0,2,"1.27","-0.35","-0.64"
"34","H","Mun","yes",0,-4,0,"0.34","0.64","0.00"
