"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Boc","yes",3,1,1,"2.32","-0.55","-0.55"
"2","A","Lev","yes",3,1,3,"0.70","0.53","-0.01"
"3","H","UnB","yes",1,0,0,"1.96","-0.31","-0.32"
"4","A","StP","yes",1,0,0,"1.80","-0.20","-0.52"
"5","H","Aug","yes",3,4,4,"1.91","-0.27","-0.79"
"6","A","Hei","yes",3,1,1,"1.98","-0.32","-1.11"
"7","A","Mai","yes",3,2,2,"1.11","0.26","-0.85"
"8","H","Fbg","yes",3,2,3,"1.62","-0.08","-0.93"
"9","A","Dor","yes",0,-1,1,"0.62","0.59","-0.34"
"10","H","BMg","yes",1,0,0,"1.85","-0.23","-0.58"
"11","A","Hof","yes",0,-1,3,"1.63","-0.09","-0.66"
"12","H","Wol","yes",0,-4,1,"1.52","-0.01","-0.67"
"13","A","Kie","yes",3,2,2,"1.82","-0.21","-0.88"
"14","H","Fra","yes",3,1,2,"1.56","-0.04","-0.92"
"15","A","Mun","yes",0,-4,1,"0.28","0.81","-0.11"
"16","H","Bre","yes",3,2,4,"1.33","0.11","0.00"
"17","A","Stu","yes",0,-1,1,"1.27","0.16","0.16"
"18","A","Boc","yes",1,0,3,"1.88","-0.25","-0.09"
"19","H","Lev","yes",1,0,2,"1.01","0.33","0.23"
"20","A","UnB","yes",1,0,0,"1.39","0.07","0.31"
"21","H","StP","yes",3,2,2,"2.02","-0.35","-0.04"
"22","A","Aug","yes",1,0,0,"1.28","0.15","0.11"
"23","H","Hei","yes",1,0,2,"2.03","-0.35","-0.25"
"24","H","Mai","yes",0,-1,1,"1.57","-0.04","-0.29"
"25","A","Fbg","yes",1,0,0,"0.90","0.40","0.11"
"26","H","Dor","yes",3,2,2,"1.84","-0.23","-0.12"
"27","A","BMg","yes",0,-1,0,"1.22","0.19","0.07"
"28","H","Hof","yes",3,2,3,"2.17","-0.45","-0.38"
"29","A","Wol","yes",3,1,3,"1.67","-0.11","-0.49"
"30","H","Kie","yes",1,0,1,"2.36","-0.57","-1.06"
"31","A","Fra","yes",0,-4,0,"0.71","0.53","-0.54"
"32","H","Mun","yes",1,0,3,"0.81","0.46","-0.08"
"33","A","Bre","yes",1,0,0,"1.38","0.08","0.01"
"34","H","Stu","yes",0,-1,2,"1.51","-0.01","0.00"
