"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fra","yes",3,2,2,"1.94","-0.16","-0.16"
"2","A","Bre","yes",1,0,0,"1.38","0.18","0.02"
"3","H","Hei","yes",3,2,4,"2.33","-0.39","-0.37"
"4","A","Stu","yes",0,-4,1,"1.27","0.24","-0.13"
"5","H","Boc","yes",3,2,4,"2.54","-0.51","-0.64"
"6","A","UnB","yes",0,-1,1,"1.39","0.17","-0.47"
"7","H","StP","yes",3,1,2,"2.32","-0.39","-0.86"
"8","A","Aug","yes",0,-1,1,"1.28","0.24","-0.62"
"9","H","Lei","yes",3,1,2,"2.18","-0.30","-0.92"
"10","A","Mai","yes",0,-2,1,"1.11","0.34","-0.59"
"11","H","Fbg","yes",3,4,4,"1.99","-0.19","-0.77"
"12","H","Mun","yes",1,0,1,"1.16","0.31","-0.47"
"13","A","BMg","yes",1,0,1,"1.22","0.27","-0.20"
"14","H","Hof","yes",1,0,1,"2.43","-0.45","-0.65"
"15","A","Wol","yes",3,2,3,"1.67","0.00","-0.65"
"16","H","Lev","yes",0,-1,2,"1.39","0.17","-0.48"
"17","A","Kie","yes",0,-2,2,"1.82","-0.09","-0.56"
"18","A","Fra","yes",0,-2,0,"0.71","0.58","0.01"
"19","H","Bre","yes",1,0,2,"1.73","-0.03","-0.02"
"20","A","Hei","yes",3,1,2,"1.99","-0.19","-0.20"
"21","H","Stu","yes",0,-1,1,"1.90","-0.13","-0.34"
"22","A","Boc","yes",0,-2,0,"1.88","-0.12","-0.46"
"23","H","UnB","yes",3,6,6,"2.27","-0.36","-0.81"
"24","A","StP","yes",3,2,2,"1.80","-0.08","-0.89"
"25","H","Aug","yes",0,-1,0,"2.23","-0.33","-1.22"
"26","A","Lei","yes",0,-2,0,"0.91","0.46","-0.76"
"27","H","Mai","yes",3,2,3,"1.95","-0.16","-0.92"
"28","A","Fbg","yes",3,3,4,"0.91","0.46","-0.46"
"29","A","Mun","yes",1,0,2,"0.28","0.83","0.37"
"30","H","BMg","yes",3,1,3,"2.19","-0.30","0.06"
"31","A","Hof","yes",3,1,3,"1.63","0.03","0.09"
"32","H","Wol","yes",3,4,4,"1.90","-0.14","-0.05"
"33","A","Lev","yes",3,2,4,"0.70","0.58","0.53"
"34","H","Kie","yes",3,3,3,"2.57","-0.53","-0.00"
