"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Wol","yes",3,1,3,"2.53","-0.05","-0.05"
"2","H","Fbg","yes",3,2,2,"2.50","-0.03","-0.08"
"3","A","Kie","yes",3,5,6,"2.60","-0.08","-0.16"
"4","A","Bre","yes",3,5,5,"2.37","0.02","-0.14"
"5","H","Lev","yes",1,0,1,"2.08","0.14","-0.01"
"6","A","Fra","yes",1,0,3,"1.78","0.26","0.26"
"7","H","Stu","yes",3,4,4,"2.44","-0.01","0.25"
"8","A","Boc","yes",3,5,5,"2.62","-0.09","0.16"
"9","H","UnB","yes",3,3,3,"2.65","-0.10","0.06"
"10","A","StP","yes",3,1,1,"2.59","-0.07","-0.02"
"11","H","Aug","yes",3,3,3,"2.63","-0.09","-0.10"
"12","A","Dor","yes",1,0,1,"1.65","0.32","0.21"
"13","H","Hei","yes",3,2,4,"2.68","-0.11","0.10"
"14","A","Mai","yes",0,-1,1,"2.18","0.09","0.19"
"15","H","Lei","yes",3,4,5,"2.60","-0.08","0.12"
"16","A","BMg","yes",3,1,1,"2.27","0.06","0.17"
"17","H","Hof","yes",3,5,5,"2.73","-0.13","0.04"
"18","H","Wol","yes",3,1,3,"2.44","-0.01","0.03"
"19","A","Fbg","yes",3,1,2,"2.00","0.17","0.20"
"20","H","Kie","yes",3,1,4,"2.80","-0.16","0.04"
"21","H","Bre","yes",3,3,3,"2.33","0.03","0.07"
"22","A","Lev","yes",1,0,0,"1.77","0.27","0.34"
"23","H","Fra","yes",3,4,4,"2.46","-0.02","0.32"
"24","A","Stu","yes",3,2,3,"2.30","0.05","0.37"
"25","H","Boc","yes",0,-1,2,"2.78","-0.15","0.21"
"26","A","UnB","yes",1,0,1,"2.38","0.01","0.23"
"27","H","StP","yes",3,1,3,"2.68","-0.11","0.12"
"28","A","Aug","yes",3,2,3,"2.31","0.04","0.16"
"29","H","Dor","yes",1,0,2,"2.60","-0.08","0.08"
"30","A","Hei","yes",3,4,4,"2.67","-0.11","-0.02"
"31","H","Mai","yes",3,3,3,"2.47","-0.02","-0.05"
"32","A","Lei","yes",1,0,3,"2.00","0.17","0.12"
"33","H","BMg","yes",3,2,2,"2.60","-0.08","0.04"
"34","A","Hof","yes",3,4,4,"2.51","-0.04","0.00"
