"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Aug","yes",1,0,2,"1.82","-0.21","-0.21"
"2","H","Dor","yes",1,0,0,"1.32","0.12","-0.09"
"3","A","Mai","yes",3,1,2,"1.65","-0.10","-0.20"
"4","H","Mun","yes",0,-5,0,"0.46","0.69","0.50"
"5","A","Hof","yes",3,1,4,"2.13","-0.42","0.08"
"6","H","Fbg","yes",0,-1,0,"1.10","0.27","0.35"
"7","A","Wol","yes",3,2,4,"2.16","-0.44","-0.09"
"8","H","Lev","yes",1,0,2,"0.60","0.60","0.51"
"9","A","BMg","yes",0,-3,1,"1.77","-0.18","0.33"
"10","H","Kie","yes",3,1,2,"1.97","-0.31","0.02"
"11","A","Fra","yes",0,-1,0,"1.18","0.21","0.23"
"12","H","Stu","yes",1,0,2,"1.00","0.33","0.57"
"13","A","Boc","yes",3,1,1,"2.31","-0.54","0.03"
"14","A","StP","yes",3,2,2,"2.26","-0.51","-0.48"
"15","H","UnB","yes",3,3,4,"1.45","0.03","-0.45"
"16","A","Lei","yes",0,-2,2,"1.43","0.05","-0.40"
"17","H","Hei","yes",1,0,3,"1.53","-0.02","-0.43"
"18","H","Aug","yes",0,-2,0,"1.39","0.07","-0.35"
"19","A","Dor","yes",1,0,2,"1.06","0.29","-0.06"
"20","H","Mai","yes",3,1,1,"1.05","0.30","0.24"
"21","A","Mun","yes",0,-3,0,"0.53","0.65","0.89"
"22","H","Hof","yes",0,-2,1,"1.71","-0.14","0.75"
"23","A","Fbg","yes",0,-5,0,"1.43","0.05","0.80"
"24","H","Wol","yes",0,-1,1,"1.00","0.33","1.13"
"25","A","Lev","yes",3,2,2,"1.17","0.22","1.35"
"26","H","BMg","yes",0,-2,2,"1.33","0.11","1.46"
"27","A","Kie","yes",3,3,3,"2.27","-0.51","0.95"
"28","H","Fra","yes",3,2,2,"1.04","0.31","1.25"
"29","A","Stu","yes",3,1,2,"1.81","-0.21","1.05"
"30","H","Boc","yes",3,1,1,"1.90","-0.27","0.78"
"31","H","StP","yes",1,0,0,"1.53","-0.02","0.76"
"32","A","UnB","yes",1,0,2,"1.93","-0.28","0.48"
"33","H","Lei","yes",1,0,0,"1.32","0.12","0.59"
"34","A","Hei","yes",3,3,4,"2.39","-0.59","-0.00"
