"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hei","yes",0,-2,0,"1.08","-0.14","-0.14"
"2","A","UnB","yes",0,-1,0,"1.18","-0.25","-0.39"
"3","A","Aug","yes",0,-2,1,"1.07","-0.13","-0.53"
"4","H","Lei","yes",1,0,0,"0.89","0.05","-0.48"
"5","A","Fbg","yes",3,3,3,"0.73","0.23","-0.25"
"6","H","Mai","yes",0,-3,0,"0.67","0.29","0.04"
"7","A","Dor","yes",0,-1,1,"0.49","0.48","0.52"
"8","H","Wol","yes",1,0,0,"0.64","0.32","0.84"
"9","A","Hof","yes",3,2,2,"1.41","-0.50","0.34"
"10","H","Mun","yes",0,-1,0,"0.27","0.71","1.05"
"11","A","BMg","yes",0,-2,0,"1.02","-0.08","0.97"
"12","H","Kie","yes",3,2,3,"1.52","-0.62","0.35"
"13","A","Lev","yes",0,-1,1,"0.56","0.41","0.76"
"14","H","Bre","yes",0,-2,0,"0.52","0.45","1.21"
"15","A","Stu","yes",3,1,1,"1.06","-0.13","1.08"
"16","H","Fra","yes",0,-1,0,"0.66","0.30","1.38"
"17","A","Boc","yes",0,-1,0,"1.67","-0.77","0.61"
"18","A","Hei","yes",3,2,2,"1.79","-0.90","-0.29"
"19","H","UnB","yes",3,3,3,"1.00","-0.07","-0.36"
"20","H","Aug","yes",1,0,1,"0.95","-0.01","-0.37"
"21","A","Lei","yes",0,-2,0,"0.73","0.22","-0.15"
"22","H","Fbg","yes",0,-1,0,"0.71","0.25","0.10"
"23","A","Mai","yes",0,-2,0,"0.91","0.03","0.13"
"24","H","Dor","yes",0,-2,0,"0.89","0.06","0.19"
"25","A","Wol","yes",1,0,1,"1.45","-0.54","-0.35"
"26","H","Hof","yes",3,1,1,"1.24","-0.32","-0.68"
"27","A","Mun","yes",0,-1,2,"0.22","0.77","0.09"
"28","H","BMg","yes",1,0,1,"0.90","0.05","0.14"
"29","A","Kie","yes",3,1,2,"1.61","-0.71","-0.57"
"30","H","Lev","yes",1,0,1,"0.36","0.62","0.05"
"31","A","Bre","yes",1,0,0,"1.16","-0.23","-0.18"
"32","H","Stu","yes",0,-1,0,"0.63","0.33","0.14"
"33","A","Fra","yes",1,0,2,"0.56","0.40","0.55"
"34","H","Boc","yes",0,-2,0,"1.46","-0.55","0.00"
