"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","StP","yes",3,2,2,"1.58","-0.86","-0.86"
"2","H","Aug","yes",3,4,4,"0.77","0.10","-0.75"
"3","A","Dor","yes",0,-2,2,"0.49","0.43","-0.32"
"4","H","Fbg","yes",0,-3,0,"0.56","0.34","0.02"
"5","A","Mai","yes",3,2,2,"0.91","-0.06","-0.04"
"6","H","Lei","yes",0,-1,0,"0.72","0.16","0.12"
"7","A","BMg","yes",0,-1,2,"1.01","-0.18","-0.06"
"8","H","Hof","yes",1,0,0,"1.03","-0.21","-0.27"
"9","A","Kie","yes",0,-1,0,"1.60","-0.88","-1.15"
"10","H","Wol","yes",0,-2,1,"0.50","0.41","-0.74"
"11","A","Lev","yes",0,-3,2,"0.55","0.35","-0.39"
"12","H","Fra","yes",0,-4,0,"0.52","0.39","-0.00"
"13","A","Mun","yes",0,-2,2,"0.22","0.74","0.74"
"14","H","Stu","yes",0,-2,1,"0.50","0.42","1.16"
"15","A","Boc","yes",0,-2,0,"1.66","-0.95","0.21"
"16","H","UnB","yes",3,2,2,"0.82","0.04","0.26"
"17","A","Bre","yes",1,0,3,"1.16","-0.35","-0.10"
"18","H","StP","yes",0,-2,0,"0.88","-0.03","-0.12"
"19","A","Aug","yes",0,-1,1,"1.06","-0.24","-0.37"
"20","H","Dor","yes",0,-1,1,"0.71","0.16","-0.21"
"21","A","Fbg","yes",0,-1,0,"0.72","0.15","-0.06"
"22","H","Mai","yes",0,-2,0,"0.53","0.38","0.33"
"23","A","Lei","yes",1,0,2,"0.73","0.15","0.47"
"24","H","BMg","yes",0,-3,0,"0.72","0.15","0.63"
"25","A","Hof","yes",1,0,1,"1.40","-0.65","-0.02"
"26","H","Kie","yes",3,2,3,"1.30","-0.53","-0.55"
"27","A","Wol","yes",3,1,1,"1.45","-0.70","-1.24"
"28","H","Lev","yes",0,-1,0,"0.28","0.68","-0.57"
"29","A","Fra","yes",0,-3,0,"0.56","0.34","-0.22"
"30","H","Mun","yes",0,-4,0,"0.21","0.75","0.53"
"31","A","Stu","yes",3,1,1,"1.05","-0.23","0.30"
"32","H","Boc","yes",1,0,0,"1.23","-0.45","-0.15"
"33","A","UnB","yes",3,3,3,"1.17","-0.37","-0.52"
"34","H","Bre","yes",0,-3,1,"0.41","0.52","0.00"
