"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mai","yes",1,0,1,"0.98","0.17","0.17"
"2","H","StP","yes",3,1,1,"1.51","-0.29","-0.12"
"3","A","Lei","yes",1,0,0,"0.79","0.33","0.21"
"4","H","Hof","yes",3,1,2,"1.69","-0.44","-0.23"
"5","A","BMg","yes",0,-1,0,"1.09","0.08","-0.15"
"6","H","Dor","yes",3,1,2,"1.31","-0.11","-0.26"
"7","A","Kie","yes",3,2,2,"1.68","-0.43","-0.70"
"8","H","Fra","yes",1,0,1,"1.03","0.13","-0.57"
"9","A","Mun","yes",0,-3,0,"0.24","0.80","0.23"
"10","H","Fbg","yes",1,0,0,"1.08","0.08","0.31"
"11","A","Wol","yes",0,-1,0,"1.53","-0.30","0.00"
"12","H","Lev","yes",0,-1,1,"0.59","0.50","0.51"
"13","A","Stu","yes",0,-1,2,"1.13","0.04","0.54"
"14","H","Boc","yes",0,-2,0,"1.89","-0.61","-0.06"
"15","A","Bre","yes",0,-3,1,"1.24","-0.05","-0.12"
"16","A","Hei","yes",0,-2,0,"1.86","-0.58","-0.70"
"17","H","Aug","yes",0,-2,0,"1.38","-0.17","-0.87"
"18","H","Mai","yes",3,1,2,"1.03","0.12","-0.75"
"19","A","StP","yes",0,-3,0,"1.67","-0.42","-1.16"
"20","H","Lei","yes",1,0,0,"1.31","-0.11","-1.28"
"21","A","Hof","yes",3,4,4,"1.49","-0.27","-1.54"
"22","H","BMg","yes",0,-1,1,"1.32","-0.12","-1.66"
"23","A","Dor","yes",0,-6,0,"0.53","0.55","-1.12"
"24","H","Kie","yes",0,-1,0,"1.95","-0.66","-1.78"
"25","A","Fra","yes",3,1,2,"0.61","0.48","-1.30"
"26","H","Mun","yes",1,0,1,"0.45","0.61","-0.68"
"27","A","Fbg","yes",3,1,2,"0.79","0.33","-0.35"
"28","H","Wol","yes",3,1,1,"0.99","0.16","-0.20"
"29","A","Lev","yes",1,0,0,"0.61","0.48","0.29"
"30","H","Stu","yes",1,0,4,"0.98","0.16","0.45"
"31","A","Boc","yes",1,0,1,"1.75","-0.48","-0.03"
"32","H","Bre","yes",1,0,2,"0.83","0.29","0.26"
"33","H","Hei","yes",0,-3,0,"1.52","-0.29","-0.03"
"34","A","Aug","yes",3,1,2,"1.14","0.03","-0.00"
