"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Fbg","yes",0,-2,1,"1.24","0.16","0.16"
"2","H","Mai","yes",1,0,3,"1.16","0.21","0.37"
"3","A","BMg","yes",3,2,3,"1.58","-0.08","0.29"
"4","H","Dor","yes",3,4,5,"1.44","0.02","0.32"
"5","A","Wol","yes",1,0,2,"2.00","-0.36","-0.05"
"6","H","Hof","yes",1,0,1,"1.82","-0.24","-0.28"
"7","A","Mun","yes",0,-4,0,"0.43","0.71","0.43"
"8","H","Kie","yes",3,1,2,"2.06","-0.40","0.02"
"9","A","Lev","yes",1,0,0,"1.00","0.32","0.35"
"10","H","Fra","yes",0,-1,2,"1.15","0.22","0.57"
"11","H","Boc","yes",3,2,2,"2.01","-0.36","0.20"
"12","A","Bre","yes",1,0,2,"1.74","-0.18","0.02"
"13","H","UnB","yes",3,1,3,"1.57","-0.07","-0.05"
"14","A","Hei","yes",3,2,3,"2.27","-0.54","-0.59"
"15","H","StP","yes",0,-1,0,"1.64","-0.12","-0.71"
"16","A","Aug","yes",3,1,1,"1.64","-0.11","-0.82"
"17","H","Lei","yes",3,1,2,"1.44","0.02","-0.80"
"18","H","Fbg","yes",3,4,4,"1.21","0.18","-0.62"
"19","A","Mai","yes",0,-2,0,"1.46","0.00","-0.62"
"20","H","BMg","yes",0,-1,1,"1.45","0.02","-0.60"
"21","A","Dor","yes",3,1,2,"0.89","0.39","-0.21"
"22","H","Wol","yes",0,-1,1,"1.11","0.24","0.03"
"23","A","Hof","yes",1,0,1,"1.97","-0.34","-0.31"
"24","H","Mun","yes",0,-2,1,"0.53","0.64","0.34"
"25","A","Kie","yes",1,0,2,"2.13","-0.45","-0.11"
"26","H","Lev","yes",0,-1,3,"0.68","0.54","0.43"
"27","A","Fra","yes",0,-1,0,"1.01","0.32","0.74"
"28","A","Boc","yes",3,4,4,"2.18","-0.48","0.26"
"29","H","Bre","yes",0,-1,1,"0.94","0.36","0.62"
"30","A","UnB","yes",1,0,4,"1.75","-0.19","0.43"
"31","H","Hei","yes",0,-1,0,"1.65","-0.12","0.31"
"32","A","StP","yes",3,1,1,"2.12","-0.44","-0.13"
"33","H","Aug","yes",3,4,4,"1.51","-0.03","-0.16"
"34","A","Lei","yes",3,1,3,"1.24","0.16","0.00"
