"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mun","yes",0,-1,2,"0.32","0.74","0.74"
"2","A","Kie","yes",3,2,2,"2.13","-0.68","0.06"
"3","H","Fra","yes",0,-1,1,"0.77","0.39","0.45"
"4","A","Lev","yes",0,-1,3,"0.99","0.22","0.67"
"5","H","Stu","yes",1,0,2,"0.74","0.42","1.09"
"6","A","Boc","yes",3,2,3,"2.17","-0.72","0.37"
"7","H","Bre","yes",0,-2,2,"0.61","0.52","0.89"
"8","A","StP","yes",1,0,0,"2.11","-0.67","0.22"
"9","H","Aug","yes",1,0,1,"1.08","0.14","0.36"
"10","A","Hei","yes",3,2,3,"2.26","-0.79","-0.43"
"11","H","UnB","yes",3,1,1,"1.14","0.10","-0.33"
"12","A","Lei","yes",3,4,5,"1.23","0.02","-0.31"
"13","H","Mai","yes",3,1,4,"0.78","0.38","0.08"
"14","A","Fbg","yes",0,-1,2,"1.23","0.03","0.11"
"15","H","Dor","yes",0,-2,1,"1.02","0.20","0.30"
"16","A","Hof","yes",3,1,1,"1.96","-0.55","-0.25"
"17","H","BMg","yes",3,4,5,"1.03","0.19","-0.06"
"18","A","Mun","yes",0,-1,2,"0.42","0.66","0.60"
"19","H","Kie","yes",1,0,2,"1.67","-0.32","0.28"
"20","A","Fra","yes",1,0,1,"1.00","0.21","0.49"
"21","H","Lev","yes",1,0,0,"0.42","0.67","1.16"
"22","A","Stu","yes",3,1,2,"1.62","-0.28","0.88"
"23","H","Boc","yes",1,0,1,"1.60","-0.27","0.61"
"24","A","Bre","yes",3,1,2,"1.73","-0.37","0.24"
"25","H","StP","yes",1,0,1,"1.21","0.04","0.28"
"26","A","Aug","yes",0,-1,0,"1.63","-0.29","-0.01"
"27","H","Hei","yes",0,-1,0,"1.22","0.04","0.03"
"28","A","UnB","yes",0,-1,0,"1.74","-0.38","-0.35"
"29","H","Lei","yes",0,-1,2,"1.02","0.19","-0.15"
"30","A","Mai","yes",1,0,2,"1.46","-0.15","-0.31"
"31","H","Fbg","yes",0,-1,0,"0.82","0.35","0.05"
"32","A","Dor","yes",0,-4,0,"0.89","0.30","0.34"
"33","H","Hof","yes",1,0,2,"1.39","-0.10","0.24"
"34","A","BMg","yes",3,1,1,"1.57","-0.24","-0.00"
