"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Dor","yes",0,-2,0,"0.85","0.52","0.52"
"2","H","Hof","yes",3,2,3,"2.35","-0.33","0.18"
"3","A","Wol","yes",3,1,2,"1.96","-0.11","0.07"
"4","H","BMg","yes",3,2,2,"2.08","-0.18","-0.11"
"5","A","Kie","yes",3,2,4,"2.09","-0.19","-0.29"
"6","H","Mun","yes",1,0,3,"1.03","0.41","0.12"
"7","A","Lev","yes",0,-1,1,"0.95","0.46","0.58"
"8","A","UnB","yes",1,0,1,"1.70","0.04","0.62"
"9","H","Boc","yes",3,5,7,"2.47","-0.40","0.22"
"10","A","Stu","yes",3,1,3,"1.58","0.10","0.32"
"11","H","Bre","yes",3,1,1,"1.60","0.10","0.42"
"12","A","Hei","yes",3,4,4,"2.23","-0.27","0.15"
"13","H","Aug","yes",1,0,2,"2.13","-0.21","-0.06"
"14","A","Lei","yes",0,-1,1,"1.20","0.32","0.27"
"15","H","Mai","yes",0,-2,1,"1.82","-0.03","0.23"
"16","A","StP","yes",3,1,1,"2.08","-0.18","0.06"
"17","H","Fbg","yes",3,3,4,"1.87","-0.06","-0.00"
"18","H","Dor","yes",3,2,2,"2.07","-0.17","-0.18"
"19","A","Hof","yes",1,0,2,"1.93","-0.09","-0.27"
"20","H","Wol","yes",1,0,1,"1.78","-0.01","-0.28"
"21","A","BMg","yes",1,0,1,"1.53","0.13","-0.15"
"22","H","Kie","yes",3,2,3,"2.51","-0.42","-0.57"
"23","A","Mun","yes",0,-4,0,"0.41","0.77","0.20"
"24","H","Lev","yes",0,-3,1,"1.26","0.29","0.49"
"25","H","UnB","yes",0,-1,1,"2.18","-0.23","0.26"
"26","A","Boc","yes",3,2,3,"2.14","-0.21","0.04"
"27","H","Stu","yes",3,1,1,"1.77","-0.00","0.04"
"28","A","Bre","yes",0,-2,0,"1.69","0.04","0.08"
"29","H","Hei","yes",3,3,3,"2.23","-0.27","-0.18"
"30","A","Aug","yes",1,0,0,"1.59","0.10","-0.08"
"31","H","Lei","yes",3,4,4,"2.07","-0.18","-0.26"
"32","A","Mai","yes",1,0,1,"1.42","0.20","-0.06"
"33","H","StP","yes",1,0,2,"2.23","-0.26","-0.33"
"34","A","Fbg","yes",3,2,3,"1.19","0.33","0.00"
