"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Cdf","yes",1,0,2,"2.25","-0.15","-0.15"
"2","A","Bir","yes",0,-1,0,"1.64","0.16","0.01"
"3","H","WBA","yes",1,0,1,"2.33","-0.19","-0.18"
"4","A","Ips","yes",3,1,4,"0.80","0.59","0.41"
"5","H","ShW","yes",1,0,0,"2.44","-0.25","0.17"
"6","A","Mil","yes",3,3,3,"1.79","0.08","0.25"
"7","A","Hul","yes",1,0,0,"1.75","0.11","0.36"
"8","H","Wat","yes",3,3,3,"2.25","-0.15","0.21"
"9","A","Sot","yes",0,-2,1,"1.09","0.44","0.65"
"10","H","QPR","yes",3,1,1,"2.25","-0.15","0.50"
"11","H","BrC","yes",3,1,2,"2.36","-0.21","0.29"
"12","A","Nor","yes",3,1,3,"1.05","0.46","0.75"
"13","A","Sto","yes",0,-1,0,"1.87","0.04","0.80"
"14","H","Hud","yes",3,3,4,"2.52","-0.29","0.51"
"15","A","Lei","yes",3,1,1,"0.90","0.54","1.05"
"16","H","Ply","yes",3,1,2,"2.58","-0.32","0.73"
"17","A","Rot","yes",1,0,1,"2.15","-0.10","0.63"
"18","H","Swa","yes",3,2,3,"2.28","-0.17","0.47"
"19","H","Mid","yes",3,1,3,"2.05","-0.05","0.42"
"20","A","Bbn","yes",3,2,2,"2.06","-0.05","0.37"
"21","A","Sun","yes",0,-1,0,"1.80","0.08","0.45"
"22","H","Cov","yes",1,0,1,"2.25","-0.15","0.30"
"23","H","Ips","yes",3,4,4,"1.76","0.10","0.40"
"24","A","PNE","yes",0,-1,1,"1.59","0.19","0.59"
"25","A","WBA","yes",0,-1,0,"1.05","0.46","1.05"
"26","H","Bir","yes",3,3,3,"2.63","-0.34","0.71"
"27","A","Cdf","yes",3,3,3,"1.75","0.10","0.81"
"28","H","PNE","yes",3,1,2,"2.33","-0.19","0.62"
"29","H","Nor","yes",3,1,1,"2.38","-0.22","0.40"
"30","A","BrC","yes",3,1,1,"1.59","0.19","0.59"
"31","H","Rot","yes",3,3,3,"2.84","-0.45","0.14"
"32","A","Swa","yes",3,4,4,"1.91","0.02","0.16"
"33","A","Ply","yes",3,2,2,"1.68","0.14","0.30"
"34","H","Lei","yes",3,2,3,"1.63","0.17","0.47"
"35","A","Hud","yes",1,0,1,"2.03","-0.04","0.43"
"36","H","Sto","yes",3,1,1,"2.34","-0.19","0.24"
"37","A","ShW","yes",3,2,2,"1.84","0.06","0.30"
"38","H","Mil","yes",3,2,2,"2.31","-0.18","0.12"
"39","A","Wat","yes",1,0,2,"1.98","-0.01","0.11"
"40","H","Hul","yes",3,2,3,"1.98","-0.01","0.10"
"41","A","Cov","yes",0,-1,1,"1.67","0.15","0.24"
"42","H","Sun","yes",1,0,0,"2.39","-0.22","0.02"
"43","H","Bbn","yes",0,-1,0,"2.28","-0.17","-0.15"
"44","A","Mid","yes",3,1,4,"1.71","0.13","-0.02"
"45","A","QPR","yes",0,-4,0,"1.98","-0.01","-0.03"
"46","H","Sot","yes",0,-1,1,"1.89","0.03","-0.00"
