"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bir","yes",1,0,1,"1.87","-0.51","-0.51"
"2","A","WBA","yes",0,-1,2,"0.70","0.43","-0.08"
"3","H","Cov","yes",1,0,1,"1.18","0.05","-0.03"
"4","A","PNE","yes",0,-1,1,"1.17","0.05","0.02"
"5","H","BrC","yes",0,-1,1,"1.34","-0.08","-0.06"
"6","A","Cdf","yes",0,-2,0,"1.34","-0.08","-0.14"
"7","A","QPR","yes",1,0,1,"1.59","-0.28","-0.42"
"8","H","ShW","yes",3,3,3,"1.48","-0.20","-0.62"
"9","A","Mil","yes",3,3,3,"1.38","-0.11","-0.73"
"10","H","Nor","yes",3,1,2,"1.38","-0.12","-0.85"
"11","A","Ply","yes",3,2,3,"1.26","-0.02","-0.87"
"12","H","Lei","yes",0,-2,1,"0.60","0.52","-0.35"
"13","H","Wat","yes",0,-1,0,"1.18","0.05","-0.30"
"14","A","Bbn","yes",3,1,1,"1.68","-0.35","-0.66"
"15","H","Sun","yes",1,0,0,"1.39","-0.12","-0.78"
"16","A","Ips","yes",0,-1,2,"0.52","0.58","-0.20"
"17","H","Hul","yes",1,0,2,"0.87","0.30","0.10"
"18","A","Lee","yes",0,-2,1,"0.56","0.55","0.65"
"19","H","Hud","yes",1,0,1,"1.63","-0.31","0.34"
"20","A","Rot","yes",3,1,2,"1.79","-0.44","-0.10"
"21","A","Sto","yes",1,0,1,"1.47","-0.18","-0.28"
"22","H","Mid","yes",0,-1,1,"0.94","0.24","-0.04"
"23","H","PNE","yes",3,1,2,"1.30","-0.05","-0.09"
"24","A","Sot","yes",0,-5,0,"0.74","0.41","0.31"
"25","A","Cov","yes",1,0,2,"1.25","-0.01","0.30"
"26","H","WBA","yes",3,1,1,"1.29","-0.04","0.25"
"27","A","Bir","yes",1,0,2,"1.22","0.01","0.27"
"28","H","Sot","yes",0,-2,1,"0.79","0.36","0.63"
"29","A","Lei","yes",0,-2,1,"0.59","0.53","1.15"
"30","H","Ply","yes",0,-1,0,"1.77","-0.43","0.73"
"31","A","Hul","yes",3,1,1,"1.33","-0.08","0.65"
"32","H","Lee","yes",0,-4,0,"0.86","0.31","0.96"
"33","H","Ips","yes",0,-1,1,"0.69","0.44","1.40"
"34","A","Sun","yes",3,1,2,"1.38","-0.12","1.28"
"35","H","Bbn","yes",3,1,2,"1.22","0.01","1.30"
"36","A","Wat","yes",1,0,1,"1.59","-0.28","1.01"
"37","A","BrC","yes",0,-1,0,"1.18","0.05","1.06"
"38","H","Cdf","yes",3,2,2,"1.18","0.05","1.11"
"39","A","ShW","yes",1,0,1,"1.43","-0.15","0.96"
"40","H","QPR","yes",0,-1,0,"1.18","0.05","1.01"
"41","A","Mid","yes",0,-2,0,"1.29","-0.04","0.97"
"42","H","Sto","yes",3,3,3,"1.30","-0.05","0.91"
"43","H","Rot","yes",3,1,1,"2.48","-1.00","-0.09"
"44","A","Hud","yes",3,4,4,"1.64","-0.33","-0.41"
"45","A","Nor","yes",1,0,2,"0.70","0.43","0.02"
"46","H","Mil","yes",0,-1,0,"1.26","-0.02","-0.00"
