"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Sun","yes",3,1,2,"2.01","0.04","0.04"
"2","H","Sto","yes",3,2,2,"2.38","-0.14","-0.10"
"3","A","QPR","yes",3,1,1,"2.17","-0.04","-0.14"
"4","H","Lee","yes",0,-1,3,"2.03","0.03","-0.11"
"5","H","Cdf","yes",3,1,3,"2.29","-0.10","-0.21"
"6","A","ShW","yes",3,1,1,"2.04","0.02","-0.19"
"7","A","Sot","yes",3,1,1,"1.32","0.37","0.18"
"8","H","Bbn","yes",3,1,4,"2.33","-0.11","0.07"
"9","A","Hud","yes",1,0,1,"2.21","-0.06","0.01"
"10","H","Hul","yes",3,3,3,"2.03","0.03","0.03"
"11","H","PNE","yes",3,2,4,"2.37","-0.14","-0.11"
"12","A","BrC","yes",3,1,1,"1.82","0.13","0.02"
"13","H","Ply","yes",3,1,3,"2.61","-0.25","-0.23"
"14","A","Bir","yes",1,0,2,"1.86","0.11","-0.12"
"15","A","Rot","yes",1,0,2,"2.32","-0.11","-0.23"
"16","H","Swa","yes",3,1,3,"2.32","-0.11","-0.34"
"17","A","WBA","yes",0,-2,0,"1.27","0.39","0.05"
"18","H","Mil","yes",3,2,3,"2.35","-0.13","-0.08"
"19","H","Cov","yes",3,1,2,"2.29","-0.10","-0.17"
"20","A","Mid","yes",3,2,2,"1.93","0.08","-0.10"
"21","A","Wat","yes",3,1,2,"2.17","-0.04","-0.14"
"22","H","Nor","yes",1,0,2,"2.42","-0.16","-0.30"
"23","A","Lee","yes",0,-4,0,"1.06","0.49","0.19"
"24","H","Lei","yes",1,0,1,"1.69","0.19","0.38"
"25","H","QPR","yes",1,0,0,"2.30","-0.10","0.28"
"26","A","Sto","yes",1,0,0,"2.07","0.01","0.29"
"27","H","Sun","yes",3,1,2,"2.43","-0.16","0.12"
"28","A","Lei","yes",1,0,1,"1.11","0.47","0.59"
"29","A","PNE","yes",0,-1,2,"1.81","0.13","0.73"
"30","H","WBA","yes",1,0,2,"2.37","-0.14","0.59"
"31","A","Mil","yes",3,4,4,"2.00","0.04","0.63"
"32","A","Swa","yes",3,1,2,"2.11","-0.01","0.62"
"33","H","Rot","yes",3,1,4,"2.85","-0.37","0.25"
"34","H","Bir","yes",3,2,3,"2.65","-0.27","-0.02"
"35","A","Ply","yes",3,2,2,"1.90","0.09","0.07"
"36","H","BrC","yes",3,1,3,"2.40","-0.15","-0.08"
"37","A","Cdf","yes",0,-1,1,"1.97","0.06","-0.02"
"38","H","ShW","yes",3,6,6,"2.48","-0.19","-0.21"
"39","A","Bbn","yes",3,1,1,"2.24","-0.07","-0.28"
"40","H","Sot","yes",3,1,3,"1.95","0.06","-0.21"
"41","A","Nor","yes",0,-1,0,"1.27","0.39","0.18"
"42","H","Wat","yes",1,0,0,"2.30","-0.10","0.08"
"43","H","Mid","yes",1,0,1,"2.10","-0.01","0.07"
"44","A","Hul","yes",1,0,3,"1.96","0.06","0.13"
"45","A","Cov","yes",3,1,2,"1.89","0.09","0.22"
"46","H","Hud","yes",3,2,2,"2.55","-0.22","0.00"
