"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ips","yes",0,-1,1,"0.79","0.35","0.35"
"2","A","PNE","yes",0,-1,1,"1.00","0.18","0.53"
"3","H","Rot","yes",3,1,2,"2.55","-1.09","-0.56"
"4","A","Cov","yes",1,0,0,"1.08","0.11","-0.45"
"5","H","Sot","yes",3,5,5,"0.90","0.26","-0.19"
"6","A","QPR","yes",3,2,3,"1.41","-0.16","-0.35"
"7","A","Bbn","yes",3,2,3,"1.50","-0.23","-0.58"
"8","H","Cdf","yes",0,-1,0,"1.30","-0.07","-0.65"
"9","A","ShW","yes",3,3,3,"1.25","-0.02","-0.67"
"10","H","Wat","yes",3,2,2,"1.31","-0.08","-0.75"
"11","H","Mid","yes",0,-4,0,"1.06","0.13","-0.62"
"12","A","Sto","yes",0,-1,1,"1.28","-0.05","-0.67"
"13","A","Lei","yes",0,-1,0,"0.48","0.60","-0.07"
"14","H","Nor","yes",3,2,3,"1.51","-0.24","-0.31"
"15","A","Swa","yes",1,0,0,"1.32","-0.09","-0.40"
"16","H","Bir","yes",3,2,3,"1.99","-0.63","-1.03"
"17","A","Ply","yes",0,-2,0,"1.09","0.11","-0.92"
"18","H","Hud","yes",0,-1,1,"1.75","-0.44","-1.37"
"19","A","Mil","yes",1,0,1,"1.20","0.01","-1.35"
"20","H","WBA","yes",3,1,2,"1.43","-0.17","-1.52"
"21","H","Lee","yes",3,1,1,"0.97","0.20","-1.32"
"22","A","BrC","yes",0,-1,0,"1.00","0.17","-1.15"
"23","H","Cov","yes",0,-3,0,"1.30","-0.07","-1.22"
"24","A","Hul","yes",3,1,1,"1.15","0.05","-1.17"
"25","A","Rot","yes",1,0,1,"1.61","-0.32","-1.49"
"26","H","PNE","yes",3,2,2,"1.43","-0.17","-1.66"
"27","A","Ips","yes",0,-1,1,"0.42","0.65","-1.01"
"28","H","Hul","yes",0,-1,0,"0.98","0.19","-0.82"
"29","H","Sto","yes",3,2,3,"1.44","-0.18","-1.00"
"30","A","Mid","yes",1,0,1,"1.12","0.08","-0.91"
"31","H","Ply","yes",3,2,3,"1.89","-0.55","-1.47"
"32","A","Hud","yes",0,-1,0,"1.46","-0.20","-1.67"
"33","A","Bir","yes",0,-1,1,"1.05","0.14","-1.53"
"34","H","Swa","yes",0,-1,1,"1.35","-0.11","-1.64"
"35","A","Nor","yes",0,-1,0,"0.58","0.52","-1.11"
"36","H","Lei","yes",0,-1,0,"0.68","0.44","-0.68"
"37","A","Sot","yes",0,-2,2,"0.61","0.50","-0.18"
"38","H","QPR","yes",1,0,0,"1.31","-0.08","-0.25"
"39","A","Cdf","yes",3,2,2,"1.16","0.05","-0.20"
"40","H","Bbn","yes",0,-4,1,"1.35","-0.11","-0.32"
"41","H","BrC","yes",1,0,0,"1.47","-0.21","-0.53"
"42","A","Lee","yes",1,0,0,"0.45","0.63","0.10"
"43","A","WBA","yes",3,1,1,"0.58","0.52","0.62"
"44","H","Mil","yes",0,-1,0,"1.39","-0.14","0.48"
"45","A","Wat","yes",0,-1,0,"1.41","-0.16","0.32"
"46","H","ShW","yes",0,-2,0,"1.61","-0.32","0.00"
