"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lei","yes",0,-1,1,"0.62","0.55","0.55"
"2","H","Mid","yes",3,3,3,"1.19","0.14","0.70"
"3","A","Swa","yes",1,0,1,"1.56","-0.12","0.58"
"4","H","Sun","yes",1,0,0,"1.66","-0.19","0.39"
"5","H","Wat","yes",1,0,3,"1.45","-0.04","0.35"
"6","A","Hul","yes",1,0,1,"1.38","0.01","0.36"
"7","A","Cdf","yes",0,-1,2,"1.39","0.00","0.36"
"8","H","Hud","yes",1,0,1,"1.88","-0.35","0.01"
"9","A","QPR","yes",3,2,3,"1.64","-0.18","-0.17"
"10","H","Bbn","yes",3,1,1,"1.49","-0.07","-0.24"
"11","H","Nor","yes",1,0,1,"1.65","-0.19","-0.43"
"12","A","BrC","yes",0,-1,0,"1.22","0.12","-0.31"
"13","A","Rot","yes",0,-2,0,"1.83","-0.32","-0.63"
"14","H","WBA","yes",0,-2,0,"1.56","-0.12","-0.75"
"15","A","PNE","yes",0,-1,2,"1.22","0.12","-0.63"
"16","H","Sto","yes",1,0,0,"1.57","-0.13","-0.76"
"17","A","Mil","yes",3,3,3,"1.43","-0.03","-0.79"
"18","H","Ply","yes",3,1,1,"2.01","-0.45","-1.23"
"19","A","Ips","yes",0,-1,1,"0.55","0.61","-0.63"
"20","H","Bir","yes",3,2,2,"2.10","-0.51","-1.14"
"21","H","Sot","yes",1,0,1,"1.02","0.27","-0.87"
"22","A","Lee","yes",1,0,1,"0.59","0.58","-0.29"
"23","A","Sun","yes",3,3,3,"1.43","-0.03","-0.32"
"24","H","ShW","yes",3,2,2,"1.75","-0.25","-0.58"
"25","H","Swa","yes",1,0,2,"1.49","-0.07","-0.65"
"26","A","Mid","yes",3,2,3,"1.34","0.04","-0.61"
"27","H","Lei","yes",3,2,3,"0.79","0.43","-0.17"
"28","A","ShW","yes",3,1,2,"1.48","-0.06","-0.24"
"29","H","BrC","yes",1,0,2,"1.61","-0.16","-0.39"
"30","A","Nor","yes",0,-1,1,"0.74","0.47","0.07"
"31","H","Mil","yes",3,1,2,"1.53","-0.10","-0.02"
"32","A","Ply","yes",1,0,2,"1.31","0.06","0.03"
"33","A","Sto","yes",3,1,1,"1.52","-0.09","-0.06"
"34","H","PNE","yes",0,-3,0,"1.57","-0.13","-0.18"
"35","A","WBA","yes",0,-1,1,"0.74","0.47","0.28"
"36","H","Rot","yes",3,5,5,"2.60","-0.87","-0.59"
"37","A","Wat","yes",3,1,2,"1.64","-0.18","-0.77"
"38","A","Hud","yes",3,2,3,"1.69","-0.22","-0.98"
"39","H","Cdf","yes",0,-1,1,"1.44","-0.04","-1.02"
"40","H","Lee","yes",3,1,2,"1.10","0.21","-0.81"
"41","A","Sot","yes",0,-1,1,"0.78","0.44","-0.36"
"42","A","Bir","yes",0,-3,0,"1.27","0.09","-0.28"
"43","H","Hul","yes",0,-1,2,"1.11","0.20","-0.07"
"44","A","Bbn","yes",1,0,0,"1.73","-0.24","-0.31"
"45","H","Ips","yes",0,-1,1,"0.90","0.35","0.04"
"46","H","QPR","yes",0,-1,1,"1.45","-0.04","-0.00"
