"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Swa","yes",1,0,1,"0.83","0.23","0.23"
"2","H","Lee","yes",3,1,1,"1.13","-0.04","0.19"
"3","A","BrC","yes",3,2,2,"0.59","0.45","0.65"
"4","H","Ply","yes",3,1,2,"2.04","-0.88","-0.23"
"5","H","Mil","yes",1,0,1,"1.56","-0.44","-0.67"
"6","A","Wat","yes",0,-2,0,"0.91","0.17","-0.50"
"7","A","PNE","yes",0,-1,1,"0.59","0.45","-0.05"
"8","H","QPR","yes",1,0,0,"1.48","-0.36","-0.41"
"9","A","Nor","yes",0,-2,0,"0.32","0.70","0.29"
"10","H","Hud","yes",3,3,4,"1.91","-0.76","-0.47"
"11","H","WBA","yes",3,2,3,"1.60","-0.47","-0.94"
"12","A","Mid","yes",0,-1,0,"0.67","0.38","-0.56"
"13","H","Hul","yes",0,-2,0,"1.14","-0.05","-0.61"
"14","A","Sot","yes",0,-2,1,"0.34","0.69","0.08"
"15","H","Ips","yes",1,0,2,"0.93","0.14","0.23"
"16","A","Sun","yes",0,-2,1,"0.74","0.32","0.55"
"17","H","ShW","yes",3,1,2,"1.78","-0.64","-0.09"
"18","A","Bbn","yes",0,-2,2,"0.98","0.10","0.01"
"19","H","Rot","yes",1,0,0,"2.62","-1.41","-1.40"
"20","A","Cov","yes",0,-2,0,"0.65","0.41","-1.00"
"21","A","Cdf","yes",3,1,1,"0.71","0.35","-0.65"
"22","H","Lei","yes",0,-1,2,"0.81","0.25","-0.40"
"23","A","Ply","yes",1,0,3,"0.65","0.40","0.00"
"24","H","Sto","yes",0,-2,1,"1.61","-0.48","-0.47"
"25","H","BrC","yes",1,0,0,"1.65","-0.51","-0.99"
"26","A","Lee","yes",0,-3,0,"0.25","0.77","-0.22"
"27","H","Swa","yes",1,0,2,"1.52","-0.40","-0.62"
"28","A","Sto","yes",3,1,2,"0.80","0.26","-0.35"
"29","A","WBA","yes",0,-1,0,"0.32","0.71","0.35"
"30","A","ShW","yes",0,-2,0,"0.77","0.29","0.64"
"31","H","Bbn","yes",3,1,1,"1.53","-0.40","0.24"
"32","H","Sun","yes",3,1,2,"1.69","-0.56","-0.32"
"33","A","Ips","yes",0,-2,1,"0.23","0.79","0.47"
"34","H","Sot","yes",0,-1,3,"1.05","0.03","0.50"
"35","A","Hul","yes",1,0,1,"0.70","0.35","0.86"
"36","A","Mil","yes",0,-1,0,"0.74","0.32","1.18"
"37","H","Mid","yes",0,-1,0,"1.22","-0.13","1.05"
"38","H","Wat","yes",0,-1,0,"1.48","-0.36","0.69"
"39","A","QPR","yes",0,-1,1,"0.91","0.17","0.86"
"40","H","PNE","yes",3,1,1,"1.60","-0.47","0.38"
"41","A","Lei","yes",0,-1,1,"0.26","0.76","1.14"
"42","H","Cdf","yes",0,-1,0,"1.48","-0.36","0.78"
"43","H","Cov","yes",3,3,3,"1.48","-0.36","0.42"
"44","A","Rot","yes",1,0,0,"1.09","0.00","0.42"
"45","A","Hud","yes",1,0,1,"0.95","0.13","0.55"
"46","H","Nor","yes",3,1,1,"1.68","-0.55","-0.00"
