"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Rot","yes",3,3,4,"2.50","-1.06","-1.06"
"2","A","Ips","yes",0,-2,0,"0.47","0.61","-0.44"
"3","H","Wat","yes",3,1,1,"1.22","-0.00","-0.45"
"4","A","Mil","yes",0,-1,0,"1.29","-0.06","-0.51"
"5","H","PNE","yes",0,-2,0,"1.34","-0.10","-0.61"
"6","A","Nor","yes",0,-1,0,"0.64","0.47","-0.14"
"7","A","Hud","yes",1,0,2,"1.55","-0.28","-0.41"
"8","H","Hul","yes",0,-2,1,"0.91","0.26","-0.16"
"9","A","BrC","yes",3,1,3,"1.09","0.11","-0.05"
"10","H","Sot","yes",0,-1,0,"0.83","0.32","0.27"
"11","A","Lei","yes",0,-2,0,"0.53","0.56","0.83"
"12","H","Sun","yes",3,1,2,"1.43","-0.18","0.66"
"13","H","Lee","yes",3,1,1,"0.90","0.26","0.92"
"14","A","Mid","yes",3,2,2,"1.20","0.01","0.93"
"15","H","Cdf","yes",1,0,0,"1.22","-0.00","0.93"
"16","A","Cov","yes",1,0,0,"1.17","0.04","0.97"
"17","H","Bbn","yes",0,-3,0,"1.27","-0.04","0.93"
"18","A","QPR","yes",0,-2,2,"1.50","-0.23","0.70"
"19","A","Ply","yes",0,-1,1,"1.17","0.04","0.73"
"20","H","ShW","yes",0,-1,0,"1.52","-0.25","0.48"
"21","H","Swa","yes",1,0,1,"1.26","-0.04","0.44"
"22","A","WBA","yes",1,0,1,"0.64","0.47","0.92"
"23","H","Mil","yes",1,0,0,"1.30","-0.07","0.85"
"24","A","Bir","yes",3,2,3,"1.13","0.07","0.91"
"25","A","Wat","yes",1,0,1,"1.50","-0.23","0.68"
"26","H","Ips","yes",1,0,0,"0.72","0.41","1.09"
"27","A","Rot","yes",3,1,1,"1.70","-0.40","0.69"
"28","H","Bir","yes",0,-1,1,"1.91","-0.57","0.12"
"29","A","Sun","yes",0,-2,1,"1.29","-0.06","0.06"
"30","H","Lei","yes",0,-5,0,"0.62","0.49","0.55"
"31","A","Bbn","yes",0,-2,1,"1.59","-0.30","0.24"
"32","H","QPR","yes",3,1,1,"1.22","-0.00","0.24"
"33","H","Cov","yes",0,-1,0,"1.22","0.00","0.24"
"34","A","Cdf","yes",0,-1,1,"1.25","-0.03","0.21"
"35","H","Mid","yes",3,2,2,"0.98","0.19","0.41"
"36","A","Lee","yes",0,-1,0,"0.50","0.59","1.00"
"37","A","PNE","yes",3,1,2,"1.09","0.11","1.10"
"38","H","Nor","yes",0,-3,0,"1.43","-0.17","0.93"
"39","A","Hul","yes",3,2,2,"1.24","-0.02","0.91"
"40","H","Hud","yes",1,0,1,"1.67","-0.37","0.54"
"41","H","WBA","yes",1,0,2,"1.34","-0.10","0.44"
"42","A","Swa","yes",0,-3,0,"1.42","-0.16","0.27"
"43","A","ShW","yes",1,0,1,"1.34","-0.10","0.18"
"44","H","Ply","yes",3,3,3,"1.81","-0.49","-0.31"
"45","A","Sot","yes",3,1,1,"0.67","0.45","0.14"
"46","H","BrC","yes",3,4,4,"1.39","-0.14","-0.00"
