"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bbn","yes",0,-1,1,"1.60","0.02","0.02"
"2","H","Swa","yes",3,1,3,"2.10","-0.29","-0.27"
"3","A","Lee","yes",1,0,1,"0.51","0.69","0.42"
"4","H","Mid","yes",3,2,4,"1.84","-0.13","0.29"
"5","H","Hud","yes",0,-1,1,"2.39","-0.47","-0.18"
"6","A","BrC","yes",1,0,0,"1.10","0.33","0.15"
"7","A","Wat","yes",1,0,2,"1.51","0.07","0.22"
"8","H","Mil","yes",1,0,0,"2.14","-0.31","-0.09"
"9","A","PNE","yes",3,4,4,"1.10","0.33","0.24"
"10","H","ShW","yes",3,1,1,"2.30","-0.41","-0.17"
"11","A","Bir","yes",0,-2,1,"1.14","0.30","0.12"
"12","H","Ply","yes",1,0,0,"2.47","-0.52","-0.39"
"13","H","QPR","yes",3,2,2,"2.07","-0.27","-0.66"
"14","A","Cov","yes",3,2,2,"1.18","0.28","-0.38"
"15","H","Hul","yes",3,2,3,"1.76","-0.08","-0.46"
"16","A","Sot","yes",0,-1,1,"0.68","0.58","0.12"
"17","H","Ips","yes",3,2,2,"1.53","0.06","0.18"
"18","A","Cdf","yes",3,1,1,"1.26","0.23","0.41"
"19","H","Lei","yes",0,-1,1,"1.40","0.14","0.55"
"20","A","Sun","yes",0,-1,1,"1.30","0.20","0.75"
"21","A","Rot","yes",3,2,2,"1.71","-0.05","0.70"
"22","H","Sto","yes",1,0,1,"2.17","-0.33","0.37"
"23","A","Mid","yes",0,-1,0,"1.21","0.26","0.63"
"24","H","Nor","yes",3,1,1,"2.23","-0.37","0.26"
"25","H","Lee","yes",3,1,1,"1.75","-0.07","0.19"
"26","A","Swa","yes",0,-1,0,"1.43","0.13","0.31"
"27","H","Bbn","yes",3,3,4,"2.11","-0.29","0.02"
"28","A","Nor","yes",0,-2,0,"0.65","0.60","0.62"
"29","H","Bir","yes",3,1,1,"2.53","-0.55","0.07"
"30","A","Ips","yes",1,0,2,"0.47","0.71","0.78"
"31","H","Cdf","yes",3,2,2,"2.07","-0.27","0.51"
"32","H","Sot","yes",0,-2,0,"1.67","-0.02","0.49"
"33","A","Ply","yes",3,3,3,"1.18","0.27","0.76"
"34","A","Hul","yes",1,0,1,"1.25","0.23","0.99"
"35","H","Cov","yes",3,1,2,"2.07","-0.27","0.73"
"36","A","QPR","yes",1,0,2,"1.51","0.07","0.80"
"37","A","Hud","yes",3,3,4,"1.56","0.04","0.84"
"38","H","BrC","yes",3,2,2,"2.20","-0.35","0.49"
"39","A","Mil","yes",1,0,1,"1.30","0.20","0.69"
"40","H","Wat","yes",1,0,2,"2.07","-0.27","0.42"
"41","A","Sto","yes",1,0,2,"1.39","0.15","0.57"
"42","H","Rot","yes",3,2,2,"2.80","-0.72","-0.14"
"43","H","Sun","yes",0,-1,0,"2.23","-0.37","-0.51"
"44","A","Lei","yes",0,-1,1,"0.54","0.67","0.16"
"45","A","ShW","yes",0,-3,0,"1.35","0.17","0.33"
"46","H","PNE","yes",3,3,3,"2.17","-0.33","0.00"
