"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Cov","yes",3,1,2,"2.21","-0.05","-0.05"
"2","A","Hud","yes",3,1,1,"2.31","-0.10","-0.14"
"3","H","Cdf","yes",3,1,2,"2.21","-0.05","-0.19"
"4","A","Rot","yes",3,1,2,"2.41","-0.14","-0.33"
"5","H","Hul","yes",0,-1,0,"1.93","0.09","-0.25"
"6","A","Sot","yes",3,3,4,"1.46","0.31","0.06"
"7","A","Nor","yes",3,2,2,"1.42","0.33","0.39"
"8","H","BrC","yes",3,1,1,"2.32","-0.10","0.29"
"9","A","Bbn","yes",3,3,4,"2.34","-0.11","0.18"
"10","H","PNE","yes",3,3,3,"2.30","-0.09","0.09"
"11","H","Sto","yes",3,2,2,"2.30","-0.09","0.00"
"12","A","Swa","yes",3,2,3,"2.22","-0.05","-0.05"
"13","H","Sun","yes",3,1,1,"2.35","-0.12","-0.17"
"14","A","QPR","yes",3,1,2,"2.28","-0.08","-0.25"
"15","H","Lee","yes",0,-1,0,"1.92","0.09","-0.16"
"16","A","Mid","yes",0,-1,0,"2.05","0.03","-0.13"
"17","H","Wat","yes",3,2,2,"2.21","-0.05","-0.18"
"18","A","ShW","yes",1,0,1,"2.16","-0.02","-0.20"
"19","A","WBA","yes",3,1,2,"1.42","0.33","0.13"
"20","H","Ply","yes",3,4,4,"2.56","-0.21","-0.09"
"21","H","Mil","yes",3,1,3,"2.27","-0.08","-0.16"
"22","A","Bir","yes",3,1,3,"1.99","0.06","-0.11"
"23","H","Rot","yes",3,3,3,"2.83","-0.34","-0.45"
"24","A","Ips","yes",1,0,1,"1.13","0.46","0.01"
"25","A","Cdf","yes",3,2,2,"2.09","0.01","0.02"
"26","H","Hud","yes",3,3,4,"2.49","-0.18","-0.16"
"27","A","Cov","yes",0,-2,1,"2.02","0.04","-0.12"
"28","H","Ips","yes",1,0,1,"1.71","0.19","0.07"
"29","H","Swa","yes",3,2,3,"2.24","-0.06","0.01"
"30","A","Sto","yes",3,5,5,"2.19","-0.04","-0.03"
"31","A","Wat","yes",3,1,2,"2.28","-0.08","-0.11"
"32","H","ShW","yes",3,2,2,"2.41","-0.14","-0.25"
"33","H","Mid","yes",0,-1,1,"2.00","0.05","-0.20"
"34","A","Lee","yes",0,-2,1,"1.19","0.43","0.23"
"35","H","QPR","yes",0,-1,1,"2.21","-0.05","0.18"
"36","A","Sun","yes",3,1,1,"2.13","-0.01","0.18"
"37","A","Hul","yes",1,0,2,"2.08","0.01","0.19"
"38","A","BrC","yes",0,-1,0,"1.95","0.08","0.26"
"39","H","Nor","yes",3,2,3,"2.35","-0.11","0.15"
"40","H","Bir","yes",3,1,2,"2.61","-0.24","-0.09"
"41","A","Mil","yes",0,-1,0,"2.12","-0.01","-0.09"
"42","A","Ply","yes",0,-1,0,"2.03","0.04","-0.05"
"43","H","WBA","yes",3,1,2,"2.29","-0.09","-0.14"
"44","H","Sot","yes",3,5,5,"1.84","0.13","-0.01"
"45","A","PNE","yes",3,3,3,"1.95","0.08","0.06"
"46","H","Bbn","yes",0,-2,0,"2.24","-0.06","-0.00"
