"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hul","yes",3,1,2,"1.76","-0.11","-0.11"
"2","A","Sot","yes",1,0,4,"0.62","0.61","0.50"
"3","H","Mil","yes",3,2,3,"2.14","-0.35","0.16"
"4","A","Hud","yes",3,4,4,"1.47","0.07","0.23"
"5","A","Rot","yes",0,-1,1,"1.62","-0.02","0.21"
"6","H","Sto","yes",3,1,1,"2.17","-0.37","-0.16"
"7","H","Lei","yes",0,-2,0,"1.40","0.12","-0.04"
"8","A","Ply","yes",0,-4,2,"1.10","0.31","0.27"
"9","H","Bir","yes",3,2,2,"2.53","-0.59","-0.32"
"10","A","Swa","yes",0,-1,1,"1.33","0.16","-0.16"
"11","A","Cov","yes",1,0,1,"1.09","0.31","0.16"
"12","H","Lee","yes",0,-1,2,"1.75","-0.10","0.05"
"13","H","Mid","yes",0,-1,1,"1.84","-0.16","-0.11"
"14","A","Sun","yes",0,-2,1,"1.21","0.24","0.13"
"15","H","Bbn","yes",0,-2,1,"2.11","-0.33","-0.20"
"16","A","Cdf","yes",3,1,3,"1.17","0.26","0.07"
"17","H","QPR","yes",3,1,1,"2.07","-0.30","-0.24"
"18","A","Wat","yes",0,-1,2,"1.42","0.11","-0.13"
"19","A","BrC","yes",3,1,2,"1.01","0.36","0.23"
"20","H","PNE","yes",1,0,0,"2.17","-0.37","-0.13"
"21","H","ShW","yes",3,2,3,"2.30","-0.45","-0.58"
"22","A","Ips","yes",1,0,2,"0.43","0.73","0.15"
"23","H","Hud","yes",3,2,2,"2.39","-0.51","-0.35"
"24","A","WBA","yes",0,-1,0,"0.59","0.63","0.28"
"25","A","Mil","yes",0,-1,0,"1.21","0.24","0.51"
"26","H","Sot","yes",1,0,1,"1.67","-0.05","0.46"
"27","A","Hul","yes",3,1,2,"1.16","0.27","0.73"
"28","H","WBA","yes",3,2,2,"2.16","-0.36","0.37"
"29","A","Lee","yes",0,-1,0,"0.46","0.71","1.08"
"30","H","Cov","yes",3,1,2,"2.07","-0.30","0.78"
"31","A","QPR","yes",1,0,2,"1.42","0.11","0.88"
"32","H","Wat","yes",3,2,4,"2.07","-0.30","0.58"
"33","H","Cdf","yes",3,3,4,"2.07","-0.30","0.28"
"34","A","Bbn","yes",1,0,1,"1.50","0.05","0.33"
"35","H","Sun","yes",3,1,1,"2.23","-0.41","-0.08"
"36","A","Mid","yes",0,-2,1,"1.12","0.29","0.21"
"37","H","Rot","yes",3,5,5,"2.80","-0.76","-0.55"
"38","A","Sto","yes",3,3,3,"1.29","0.19","-0.37"
"39","H","Ply","yes",3,1,2,"2.47","-0.56","-0.92"
"40","A","Lei","yes",0,-2,1,"0.49","0.69","-0.23"
"41","H","Ips","yes",3,1,1,"1.53","0.03","-0.20"
"42","A","ShW","yes",1,0,2,"1.25","0.21","0.01"
"43","A","PNE","yes",3,1,1,"1.01","0.36","0.38"
"44","H","BrC","yes",1,0,1,"2.20","-0.39","-0.01"
"45","H","Swa","yes",1,0,2,"2.10","-0.33","-0.33"
"46","A","Bir","yes",0,-1,0,"1.06","0.33","-0.00"
