"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","WBA","yes",3,1,2,"1.12","0.03","0.03"
"2","A","Rot","yes",1,0,2,"1.78","-0.55","-0.52"
"3","H","Hul","yes",0,-1,1,"0.72","0.37","-0.15"
"4","A","Wat","yes",3,1,1,"1.59","-0.38","-0.52"
"5","A","Ply","yes",0,-3,0,"1.26","-0.09","-0.62"
"6","H","Mid","yes",3,1,2,"0.79","0.32","-0.30"
"7","H","Sun","yes",0,-2,1,"1.21","-0.05","-0.35"
"8","A","Ips","yes",0,-1,3,"0.52","0.55","0.20"
"9","H","Lei","yes",0,-3,1,"0.49","0.58","0.78"
"10","A","Cov","yes",0,-1,0,"1.25","-0.09","0.69"
"11","A","QPR","yes",3,4,4,"1.59","-0.38","0.31"
"12","H","Cdf","yes",3,1,1,"1.00","0.13","0.44"
"13","A","Mil","yes",3,1,2,"1.38","-0.20","0.25"
"14","H","Swa","yes",0,-1,0,"1.05","0.09","0.34"
"15","A","Nor","yes",3,2,3,"0.70","0.39","0.73"
"16","H","PNE","yes",0,-1,1,"1.12","0.03","0.76"
"17","A","Sto","yes",3,3,3,"1.46","-0.27","0.49"
"18","H","Bir","yes",3,2,4,"1.70","-0.47","0.01"
"19","A","ShW","yes",0,-2,1,"1.42","-0.24","-0.22"
"20","H","Lee","yes",0,-2,0,"0.72","0.38","0.16"
"21","H","BrC","yes",3,1,2,"1.16","-0.01","0.15"
"22","A","Sot","yes",0,-4,0,"0.73","0.36","0.51"
"23","H","Wat","yes",0,-1,1,"1.01","0.13","0.63"
"24","A","Hud","yes",0,-3,0,"1.64","-0.42","0.21"
"25","A","Hul","yes",0,-1,2,"1.33","-0.15","0.06"
"26","H","Rot","yes",1,0,2,"2.38","-1.06","-1.01"
"27","A","WBA","yes",0,-3,1,"0.70","0.39","-0.61"
"28","H","Hud","yes",1,0,1,"1.44","-0.25","-0.87"
"29","H","QPR","yes",0,-1,1,"1.01","0.13","-0.74"
"30","H","Sto","yes",3,2,3,"1.13","0.02","-0.72"
"31","A","Bir","yes",0,-1,0,"1.22","-0.06","-0.78"
"32","A","PNE","yes",1,0,2,"1.17","-0.02","-0.79"
"33","A","Cdf","yes",1,0,0,"1.33","-0.16","-0.95"
"34","H","Nor","yes",1,0,1,"1.20","-0.04","-0.99"
"35","A","Swa","yes",0,-1,1,"1.50","-0.30","-1.30"
"36","H","Mil","yes",1,0,1,"1.08","0.06","-1.24"
"37","H","Ply","yes",1,0,1,"1.59","-0.38","-1.62"
"38","A","Mid","yes",1,0,0,"1.29","-0.12","-1.74"
"39","H","Ips","yes",0,-1,0,"0.57","0.51","-1.23"
"40","A","Sun","yes",3,4,5,"1.38","-0.20","-1.43"
"41","H","Sot","yes",1,0,0,"0.66","0.43","-1.00"
"42","A","BrC","yes",0,-5,0,"1.17","-0.02","-1.01"
"43","A","Lee","yes",3,1,1,"0.55","0.52","-0.49"
"44","H","ShW","yes",0,-2,1,"1.30","-0.13","-0.62"
"45","H","Cov","yes",1,0,0,"1.00","0.13","-0.49"
"46","A","Lei","yes",3,2,2,"0.59","0.49","0.00"
