"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ply","yes",0,-2,1,"0.86","0.12","0.12"
"2","H","Lei","yes",0,-1,0,"0.51","0.48","0.60"
"3","A","Mid","yes",1,0,1,"0.89","0.09","0.69"
"4","H","Nor","yes",0,-4,0,"1.24","-0.27","0.42"
"5","A","WBA","yes",3,1,2,"0.44","0.55","0.98"
"6","H","Rot","yes",3,2,2,"2.40","-1.45","-0.48"
"7","H","Sto","yes",1,0,2,"1.16","-0.19","-0.67"
"8","A","Cov","yes",1,0,1,"0.86","0.13","-0.54"
"9","H","Ips","yes",1,0,1,"0.59","0.40","-0.15"
"10","A","Bir","yes",0,-3,1,"0.83","0.15","0.01"
"11","A","ShW","yes",1,0,0,"1.01","-0.03","-0.02"
"12","H","QPR","yes",3,1,2,"1.04","-0.07","-0.09"
"13","H","Cdf","yes",0,-4,0,"1.04","-0.06","-0.15"
"14","A","Lee","yes",0,-3,1,"0.34","0.65","0.50"
"15","H","Wat","yes",1,0,0,"1.04","-0.07","0.44"
"16","A","Hul","yes",0,-1,0,"0.92","0.06","0.49"
"17","H","Sot","yes",1,0,1,"0.68","0.30","0.80"
"18","A","Sun","yes",3,1,2,"0.97","0.01","0.81"
"19","A","Swa","yes",1,0,1,"1.08","-0.10","0.71"
"20","H","BrC","yes",1,0,1,"1.20","-0.23","0.48"
"21","H","PNE","yes",0,-2,1,"1.16","-0.18","0.30"
"22","A","Mil","yes",1,0,1,"0.96","0.01","0.31"
"23","A","Nor","yes",0,-2,0,"0.44","0.55","0.86"
"24","H","Bbn","yes",3,3,3,"1.08","-0.11","0.75"
"25","H","Mid","yes",0,-1,1,"0.82","0.16","0.92"
"26","A","Lei","yes",0,-3,1,"0.36","0.63","1.55"
"27","H","Ply","yes",1,0,1,"1.63","-0.66","0.88"
"28","A","Bbn","yes",1,0,1,"1.24","-0.27","0.61"
"29","A","QPR","yes",1,0,1,"1.16","-0.18","0.43"
"30","H","ShW","yes",3,4,4,"1.34","-0.37","0.06"
"31","A","Sot","yes",0,-2,3,"0.46","0.53","0.59"
"32","H","Sun","yes",3,1,1,"1.25","-0.27","0.31"
"33","H","Hul","yes",0,-1,1,"0.75","0.23","0.54"
"34","A","Wat","yes",3,1,2,"1.16","-0.18","0.36"
"35","H","Lee","yes",1,0,1,"0.74","0.24","0.60"
"36","A","Cdf","yes",0,-1,0,"0.93","0.05","0.65"
"37","H","WBA","yes",0,-3,1,"1.15","-0.18","0.47"
"38","A","Rot","yes",1,0,0,"1.36","-0.39","0.09"
"39","H","Cov","yes",0,-2,1,"1.04","-0.06","0.03"
"40","A","Sto","yes",1,0,1,"1.04","-0.06","-0.04"
"41","H","Mil","yes",3,1,1,"1.12","-0.14","-0.18"
"42","A","PNE","yes",0,-3,1,"0.79","0.19","0.01"
"43","A","BrC","yes",1,0,1,"0.79","0.19","0.20"
"44","H","Swa","yes",0,-4,0,"1.08","-0.11","0.10"
"45","H","Bir","yes",1,0,1,"1.74","-0.77","-0.68"
"46","A","Ips","yes",0,-2,0,"0.32","0.68","0.00"
