"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","PNE","yes",1,0,1,"1.65","-0.23","-0.23"
"2","A","Mil","yes",3,1,1,"1.25","0.07","-0.15"
"3","H","Bir","yes",0,-2,0,"2.17","-0.61","-0.76"
"4","A","Hul","yes",1,0,1,"1.20","0.11","-0.66"
"5","A","Swa","yes",3,1,2,"1.37","-0.02","-0.68"
"6","H","WBA","yes",1,0,0,"1.65","-0.22","-0.90"
"7","H","Ply","yes",3,3,4,"2.08","-0.55","-1.44"
"8","A","Lei","yes",0,-1,0,"0.51","0.62","-0.82"
"9","H","Sto","yes",0,-1,2,"1.66","-0.23","-1.05"
"10","A","Rot","yes",3,1,2,"1.66","-0.23","-1.28"
"11","A","Lee","yes",0,-1,1,"0.48","0.64","-0.64"
"12","H","Cov","yes",3,1,1,"1.53","-0.13","-0.77"
"13","H","Ips","yes",0,-1,0,"0.97","0.28","-0.50"
"14","A","Cdf","yes",0,-2,0,"1.21","0.10","-0.39"
"15","H","ShW","yes",3,1,1,"1.83","-0.36","-0.75"
"16","A","QPR","yes",1,0,0,"1.46","-0.08","-0.83"
"17","H","Mid","yes",3,1,3,"1.27","0.05","-0.77"
"18","A","Sot","yes",0,-1,0,"0.64","0.52","-0.25"
"19","H","Nor","yes",0,-1,1,"1.73","-0.29","-0.54"
"20","A","Hud","yes",1,0,1,"1.51","-0.12","-0.66"
"21","A","Bbn","yes",0,-1,1,"1.55","-0.15","-0.81"
"22","H","Sun","yes",3,1,1,"1.74","-0.29","-1.10"
"23","H","Hul","yes",3,1,3,"1.19","0.12","-0.98"
"24","A","Wat","yes",3,3,4,"1.46","-0.08","-1.07"
"25","A","Bir","yes",1,0,0,"1.10","0.19","-0.88"
"26","H","Mil","yes",0,-1,0,"1.61","-0.20","-1.08"
"27","A","PNE","yes",0,-2,0,"1.05","0.22","-0.86"
"28","H","Wat","yes",1,0,1,"1.53","-0.14","-0.99"
"29","A","Cov","yes",1,0,2,"1.13","0.16","-0.83"
"30","H","Lee","yes",0,-1,0,"1.18","0.12","-0.70"
"31","A","Mid","yes",3,1,2,"1.16","0.14","-0.57"
"32","H","Sot","yes",3,2,3,"1.10","0.18","-0.38"
"33","H","QPR","yes",0,-1,0,"1.53","-0.14","-0.52"
"34","A","ShW","yes",0,-1,1,"1.30","0.04","-0.48"
"35","H","Cdf","yes",0,-1,0,"1.53","-0.13","-0.61"
"36","A","Ips","yes",0,-1,2,"0.45","0.67","0.05"
"37","H","Swa","yes",3,1,1,"1.57","-0.17","-0.11"
"38","A","WBA","yes",0,-2,0,"0.61","0.55","0.43"
"39","H","Lei","yes",3,1,1,"0.86","0.36","0.80"
"40","A","Ply","yes",3,1,1,"1.14","0.16","0.95"
"41","A","Sun","yes",1,0,0,"1.25","0.07","1.03"
"42","H","Bbn","yes",3,5,5,"1.58","-0.17","0.86"
"43","H","Hud","yes",1,0,1,"1.96","-0.45","0.40"
"44","A","Nor","yes",1,0,1,"0.61","0.54","0.95"
"45","H","Rot","yes",3,2,2,"2.64","-0.96","-0.01"
"46","A","Sto","yes",0,-4,0,"1.33","0.01","0.00"
