"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","BrC","yes",1,0,1,"1.09","0.20","0.20"
"2","H","Sun","yes",3,1,2,"1.74","-0.27","-0.07"
"3","A","ShW","yes",3,1,1,"1.34","0.02","-0.05"
"4","H","Swa","yes",3,1,2,"1.57","-0.15","-0.20"
"5","A","Sto","yes",3,2,2,"1.38","-0.01","-0.21"
"6","H","Ply","yes",3,1,2,"2.08","-0.52","-0.73"
"7","H","Bir","yes",3,1,2,"2.17","-0.59","-1.31"
"8","A","Rot","yes",1,0,1,"1.70","-0.24","-1.56"
"9","H","WBA","yes",0,-4,0,"1.65","-0.20","-1.76"
"10","A","Lei","yes",0,-3,0,"0.54","0.61","-1.15"
"11","A","Ips","yes",0,-2,2,"0.47","0.66","-0.50"
"12","H","Mil","yes",1,0,1,"1.61","-0.18","-0.68"
"13","H","Sot","yes",1,0,2,"1.10","0.20","-0.48"
"14","A","Hul","yes",0,-1,0,"1.25","0.09","-0.39"
"15","H","Cov","yes",3,1,3,"1.53","-0.11","-0.51"
"16","A","Bbn","yes",3,1,2,"1.59","-0.16","-0.67"
"17","H","Cdf","yes",0,-1,1,"1.53","-0.12","-0.79"
"18","A","Mid","yes",0,-4,0,"1.21","0.12","-0.67"
"19","H","QPR","yes",0,-2,0,"1.53","-0.12","-0.79"
"20","A","Nor","yes",1,0,0,"0.64","0.53","-0.26"
"21","A","Hud","yes",3,2,3,"1.56","-0.14","-0.39"
"22","H","Wat","yes",0,-4,1,"1.53","-0.12","-0.51"
"23","A","Swa","yes",0,-1,1,"1.42","-0.04","-0.55"
"24","H","Lee","yes",3,1,2,"1.18","0.14","-0.41"
"25","H","ShW","yes",0,-1,0,"1.83","-0.33","-0.75"
"26","A","Sun","yes",0,-2,0,"1.30","0.05","-0.70"
"27","H","BrC","yes",3,2,2,"1.70","-0.24","-0.93"
"28","A","Lee","yes",0,-1,1,"0.51","0.63","-0.30"
"29","A","Mil","yes",1,0,1,"1.30","0.05","-0.25"
"30","H","Ips","yes",3,1,3,"0.98","0.29","0.04"
"31","A","Cdf","yes",3,2,2,"1.25","0.09","0.12"
"32","H","Mid","yes",3,1,2,"1.27","0.07","0.19"
"33","H","Bbn","yes",1,0,2,"1.58","-0.15","0.04"
"34","A","Cov","yes",3,3,3,"1.17","0.14","0.19"
"35","H","Hul","yes",1,0,0,"1.19","0.13","0.32"
"36","H","Sto","yes",0,-1,1,"1.66","-0.21","0.11"
"37","A","Ply","yes",3,1,1,"1.18","0.14","0.24"
"38","H","Rot","yes",3,3,3,"2.64","-0.93","-0.68"
"39","A","Bir","yes",0,-1,0,"1.14","0.17","-0.51"
"40","A","Wat","yes",1,0,0,"1.51","-0.10","-0.61"
"41","H","Hud","yes",3,3,4,"1.96","-0.43","-1.05"
"42","H","Nor","yes",0,-1,0,"1.73","-0.27","-1.31"
"43","A","Sot","yes",0,-3,0,"0.68","0.51","-0.80"
"44","A","QPR","yes",0,-1,0,"1.51","-0.10","-0.90"
"45","H","Lei","yes",0,-3,0,"0.86","0.37","-0.53"
"46","A","WBA","yes",0,-3,0,"0.64","0.53","-0.00"
