"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Sto","yes",0,-3,1,"0.29","0.50","0.50"
"2","H","Bbn","yes",1,0,2,"0.94","-0.60","-0.10"
"3","A","Sun","yes",0,-1,1,"0.27","0.54","0.44"
"4","H","Lei","yes",0,-1,1,"0.43","0.27","0.72"
"5","H","Nor","yes",3,1,2,"1.08","-0.85","-0.13"
"6","A","Hud","yes",0,-2,0,"0.36","0.39","0.25"
"7","A","Mil","yes",0,-3,0,"0.27","0.55","0.80"
"8","H","PNE","yes",1,0,1,"1.01","-0.72","0.08"
"9","A","Cdf","yes",0,-2,0,"0.25","0.57","0.65"
"10","H","BrC","yes",0,-1,1,"1.05","-0.79","-0.14"
"11","A","Sot","yes",1,0,1,"0.12","0.80","0.66"
"12","H","Cov","yes",3,2,2,"0.90","-0.53","0.14"
"13","A","ShW","yes",0,-2,0,"0.28","0.52","0.66"
"14","H","QPR","yes",1,0,1,"0.90","-0.54","0.12"
"15","H","Ips","yes",1,0,2,"0.50","0.15","0.27"
"16","A","Wat","yes",0,-5,0,"0.34","0.42","0.69"
"17","H","Lee","yes",1,0,1,"0.63","-0.08","0.62"
"18","A","Hul","yes",0,-3,1,"0.25","0.57","1.19"
"19","A","Bir","yes",1,0,0,"0.22","0.62","1.81"
"20","H","Swa","yes",0,-1,1,"0.94","-0.60","1.21"
"21","H","WBA","yes",0,-2,0,"1.00","-0.71","0.50"
"22","A","Ply","yes",0,-1,2,"0.23","0.60","1.11"
"23","A","Lei","yes",0,-3,0,"0.09","0.84","1.95"
"24","H","Mid","yes",3,1,1,"0.70","-0.19","1.76"
"25","H","Sun","yes",1,0,1,"1.09","-0.86","0.90"
"26","A","Bbn","yes",1,0,2,"0.38","0.36","1.26"
"27","H","Sto","yes",0,-1,0,"1.01","-0.73","0.54"
"28","A","Mid","yes",1,0,1,"0.24","0.59","1.12"
"29","H","Sot","yes",0,-2,0,"0.58","0.02","1.14"
"30","A","Lee","yes",0,-3,0,"0.09","0.85","1.99"
"31","H","Hul","yes",0,-1,1,"0.64","-0.09","1.90"
"32","H","Wat","yes",0,-1,0,"0.90","-0.54","1.37"
"33","A","Ips","yes",0,-1,3,"0.08","0.86","2.23"
"34","A","QPR","yes",0,-1,1,"0.34","0.42","2.65"
"35","H","ShW","yes",0,-1,0,"1.18","-1.01","1.64"
"36","A","Cov","yes",0,-5,0,"0.23","0.61","2.25"
"37","A","Nor","yes",0,-5,0,"0.11","0.81","3.06"
"38","H","Hud","yes",1,0,0,"1.32","-1.25","1.81"
"39","A","PNE","yes",0,-3,0,"0.21","0.64","2.45"
"40","H","Mil","yes",3,1,2,"0.97","-0.66","1.79"
"41","H","Ply","yes",0,-1,0,"1.47","-1.50","0.29"
"42","A","WBA","yes",0,-2,0,"0.11","0.81","1.10"
"43","A","Swa","yes",0,-1,0,"0.31","0.47","1.58"
"44","H","Bir","yes",1,0,0,"1.58","-1.69","-0.11"
"45","A","BrC","yes",0,-2,0,"0.21","0.64","0.53"
"46","H","Cdf","yes",3,3,5,"0.90","-0.53","0.00"
