"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Nor","yes",0,-1,1,"1.04","0.32","0.32"
"2","H","ShW","yes",3,2,4,"1.66","-0.09","0.22"
"3","A","Bbn","yes",3,1,2,"2.05","-0.35","-0.12"
"4","H","BrC","yes",1,0,1,"1.53","-0.00","-0.13"
"5","A","Lei","yes",3,1,1,"0.89","0.42","0.29"
"6","H","Cov","yes",1,0,1,"1.36","0.11","0.40"
"7","H","Lee","yes",1,0,0,"1.02","0.33","0.73"
"8","A","Sto","yes",3,2,3,"1.86","-0.22","0.50"
"9","H","Ply","yes",1,0,1,"1.94","-0.27","0.23"
"10","A","Ips","yes",0,-3,0,"0.79","0.48","0.71"
"11","A","Mil","yes",1,0,2,"1.78","-0.17","0.54"
"12","H","Sot","yes",0,-1,1,"0.95","0.38","0.91"
"13","A","Bir","yes",3,2,2,"1.63","-0.07","0.85"
"14","H","PNE","yes",3,1,1,"1.48","0.02","0.87"
"15","A","WBA","yes",0,-2,1,"1.04","0.32","1.19"
"16","H","Hud","yes",3,1,1,"1.81","-0.19","1.00"
"17","A","Swa","yes",1,0,2,"1.90","-0.25","0.75"
"18","H","Rot","yes",3,3,4,"2.57","-0.69","0.07"
"19","H","Wat","yes",0,-1,1,"1.36","0.10","0.17"
"20","A","QPR","yes",0,-2,0,"1.97","-0.30","-0.13"
"21","A","Mid","yes",3,1,2,"1.70","-0.11","-0.24"
"22","H","Cdf","yes",3,3,3,"1.36","0.11","-0.13"
"23","A","BrC","yes",0,-1,2,"1.58","-0.04","-0.17"
"24","H","Sun","yes",0,-1,0,"1.58","-0.04","-0.21"
"25","H","Bbn","yes",3,1,3,"1.41","0.08","-0.13"
"26","A","ShW","yes",0,-2,1,"1.83","-0.20","-0.33"
"27","H","Nor","yes",0,-1,1,"1.57","-0.03","-0.36"
"28","A","Sun","yes",3,1,1,"1.78","-0.17","-0.53"
"29","H","Mil","yes",3,1,1,"1.44","0.05","-0.48"
"30","H","Swa","yes",0,-1,0,"1.40","0.08","-0.40"
"31","A","Rot","yes",3,1,2,"2.14","-0.41","-0.81"
"32","A","Hud","yes",3,1,2,"2.02","-0.33","-1.14"
"33","A","Sot","yes",3,1,2,"1.08","0.29","-0.85"
"34","H","WBA","yes",1,0,1,"1.48","0.03","-0.82"
"35","A","PNE","yes",1,0,0,"1.58","-0.04","-0.86"
"36","H","Bir","yes",1,0,1,"2.04","-0.34","-1.19"
"37","H","Lei","yes",1,0,2,"0.72","0.52","-0.67"
"38","H","Sto","yes",0,-2,0,"1.49","0.02","-0.65"
"39","A","Lee","yes",0,-2,1,"0.84","0.45","-0.20"
"40","A","Cdf","yes",3,2,3,"1.74","-0.14","-0.35"
"41","H","Mid","yes",1,0,2,"1.11","0.27","-0.08"
"42","H","QPR","yes",3,3,3,"1.36","0.10","0.03"
"43","A","Wat","yes",1,0,0,"1.97","-0.30","-0.27"
"44","A","Cov","yes",3,1,3,"1.66","-0.09","-0.36"
"45","H","Ips","yes",1,0,3,"0.83","0.45","0.10"
"46","A","Ply","yes",0,-1,0,"1.67","-0.10","0.00"
