"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mil","yes",0,-1,0,"1.49","0.01","0.01"
"2","A","Cov","yes",0,-3,0,"1.57","-0.05","-0.04"
"3","H","Hud","yes",1,0,1,"1.85","-0.23","-0.27"
"4","A","WBA","yes",0,-2,2,"0.96","0.36","0.09"
"5","H","QPR","yes",0,-2,0,"1.41","0.06","0.15"
"6","A","Bbn","yes",0,-1,1,"1.97","-0.32","-0.16"
"7","A","ShW","yes",1,0,1,"1.74","-0.16","-0.32"
"8","H","Sot","yes",3,1,2,"0.98","0.34","0.02"
"9","A","Wat","yes",3,1,3,"1.89","-0.26","-0.24"
"10","H","Cdf","yes",3,2,2,"1.40","0.07","-0.17"
"11","A","Sun","yes",3,4,4,"1.70","-0.13","-0.31"
"12","H","Bir","yes",3,1,1,"2.07","-0.38","-0.69"
"13","A","Nor","yes",3,1,2,"0.96","0.36","-0.33"
"14","H","Sto","yes",0,-2,0,"1.53","-0.02","-0.35"
"15","A","Ply","yes",1,0,3,"1.58","-0.05","-0.40"
"16","H","Lei","yes",3,1,1,"0.76","0.50","0.10"
"17","A","BrC","yes",0,-1,2,"1.49","0.01","0.10"
"18","H","PNE","yes",3,4,4,"1.53","-0.02","0.08"
"19","A","Lee","yes",0,-1,2,"0.77","0.48","0.57"
"20","H","Ips","yes",0,-2,0,"0.87","0.42","0.99"
"21","H","Hul","yes",0,-1,1,"1.07","0.29","1.28"
"22","A","Swa","yes",3,1,2,"1.82","-0.21","1.07"
"23","H","WBA","yes",3,1,1,"1.52","-0.01","1.05"
"24","A","Rot","yes",0,-1,0,"2.07","-0.38","0.67"
"25","A","Hud","yes",3,1,2,"1.94","-0.29","0.38"
"26","H","Cov","yes",0,-2,1,"1.40","0.07","0.45"
"27","A","Mil","yes",3,2,3,"1.70","-0.13","0.32"
"28","H","Rot","yes",1,0,1,"2.59","-0.73","-0.41"
"29","H","Sun","yes",1,0,1,"1.62","-0.08","-0.49"
"30","H","BrC","yes",0,-1,1,"1.57","-0.05","-0.54"
"31","A","PNE","yes",0,-1,1,"1.49","0.01","-0.53"
"32","A","Lei","yes",3,1,2,"0.82","0.46","-0.07"
"33","H","Ply","yes",0,-2,0,"1.98","-0.32","-0.39"
"34","A","Sto","yes",0,-2,0,"1.78","-0.19","-0.57"
"35","H","Nor","yes",3,2,3,"1.61","-0.07","-0.65"
"36","A","QPR","yes",3,2,2,"1.89","-0.26","-0.91"
"37","A","Bir","yes",3,1,1,"1.54","-0.03","-0.94"
"38","H","Bbn","yes",1,0,0,"1.45","0.03","-0.90"
"39","A","Sot","yes",1,0,1,"1.00","0.33","-0.57"
"40","H","ShW","yes",3,2,2,"1.71","-0.14","-0.71"
"41","H","Swa","yes",3,2,2,"1.45","0.04","-0.67"
"42","A","Hul","yes",1,0,2,"1.65","-0.10","-0.77"
"43","A","Ips","yes",1,0,1,"0.73","0.52","-0.25"
"44","H","Lee","yes",0,-1,3,"1.06","0.29","0.04"
"45","A","Cdf","yes",3,3,4,"1.65","-0.10","-0.06"
"46","H","Wat","yes",3,2,3,"1.41","0.06","0.00"
