"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Cre","yes",0,-1,1,"2.24","-0.19","-0.19"
"2","A","Lec","yes",3,2,2,"2.36","-0.26","-0.45"
"3","H","Bol","yes",3,1,1,"1.41","0.25","-0.20"
"4","A","Udi","yes",3,3,3,"2.10","-0.11","-0.31"
"5","H","Nap","yes",3,1,2,"1.38","0.27","-0.05"
"6","A","Juv","yes",1,0,0,"1.35","0.28","0.24"
"7","H","Fir","yes",3,1,2,"2.11","-0.12","0.11"
"8","H","Pis","yes",1,0,2,"2.56","-0.36","-0.25"
"9","A","Ata","yes",1,0,1,"1.64","0.13","-0.12"
"10","H","Rom","yes",3,1,1,"1.49","0.21","0.09"
"11","A","Par","yes",1,0,2,"2.32","-0.23","-0.15"
"12","A","Int","yes",3,1,1,"0.85","0.55","0.40"
"13","H","Laz","yes",3,1,1,"1.81","0.04","0.44"
"14","A","Tor","yes",3,1,3,"1.97","-0.05","0.39"
"15","H","Sas","yes",1,0,2,"1.96","-0.04","0.35"
"16","H","Ver","yes",3,3,3,"2.41","-0.28","0.07"
"17","A","Cag","yes",3,1,1,"2.16","-0.15","-0.08"
"18","H","Gen","yes",1,0,1,"2.02","-0.07","-0.15"
"19","A","Fir","yes",1,0,1,"2.26","-0.20","-0.35"
"20","A","Com","yes",3,2,3,"1.61","0.15","-0.21"
"21","H","Lec","yes",3,1,1,"2.24","-0.19","-0.40"
"22","A","Rom","yes",1,0,1,"1.24","0.34","-0.06"
"23","A","Bol","yes",3,3,3,"2.23","-0.19","-0.25"
"24","A","Pis","yes",3,1,2,"2.62","-0.40","-0.64"
"25","H","Com","yes",1,0,1,"1.29","0.31","-0.33"
"26","H","Par","yes",0,-1,0,"1.81","0.04","-0.29"
"27","A","Cre","yes",3,2,2,"2.42","-0.29","-0.57"
"28","H","Int","yes",3,1,1,"0.76","0.60","0.02"
"29","A","Laz","yes",0,-1,0,"1.89","-0.01","0.01"
"30","H","Tor","yes",3,1,3,"2.12","-0.13","-0.11"
"31","A","Nap","yes",0,-1,0,"1.18","0.37","0.26"
"32","H","Udi","yes",0,-3,0,"1.66","0.12","0.38"
"33","A","Ver","yes",3,1,1,"2.67","-0.42","-0.04"
"34","H","Juv","yes",1,0,0,"1.37","0.27","0.23"
"35","A","Sas","yes",0,-2,0,"1.82","0.03","0.26"
"36","H","Ata","yes",0,-1,2,"1.70","0.10","0.36"
"37","A","Gen","no",NA,NA,NA,"2.19","-0.17","0.19"
"38","H","Cag","no",NA,NA,NA,"2.24","-0.19","0.00"
