"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mil","yes",3,1,2,"0.53","0.38","0.38"
"2","H","Sas","yes",3,1,3,"0.96","-0.12","0.26"
"3","A","Ver","yes",1,0,0,"1.87","-1.20","-0.94"
"4","H","Par","yes",1,0,0,"0.82","0.04","-0.90"
"5","A","Com","yes",1,0,1,"0.51","0.40","-0.50"
"6","A","Int","yes",0,-3,1,"0.20","0.76","0.26"
"7","H","Udi","yes",1,0,1,"0.70","0.18","0.44"
"8","H","Ata","yes",1,0,1,"0.73","0.15","0.59"
"9","A","Gen","yes",3,2,2,"0.99","-0.17","0.42"
"10","H","Juv","yes",0,-1,1,"0.51","0.40","0.82"
"11","A","Pis","yes",0,-1,0,"1.75","-1.05","-0.23"
"12","H","Rom","yes",0,-2,1,"0.58","0.31","0.08"
"13","A","Bol","yes",3,2,3,"1.04","-0.22","-0.14"
"14","H","Lec","yes",3,2,2,"1.29","-0.52","-0.66"
"15","A","Tor","yes",0,-1,0,"0.76","0.11","-0.55"
"16","A","Laz","yes",1,0,0,"0.70","0.18","-0.37"
"17","H","Nap","yes",0,-2,0,"0.52","0.39","0.02"
"18","A","Fir","yes",0,-1,0,"1.08","-0.26","-0.25"
"19","H","Cag","yes",1,0,2,"1.29","-0.52","-0.76"
"20","A","Juv","yes",0,-5,0,"0.38","0.55","-0.21"
"21","H","Ver","yes",1,0,0,"1.55","-0.83","-1.03"
"22","A","Sas","yes",0,-1,0,"0.64","0.25","-0.79"
"23","H","Int","yes",0,-2,0,"0.24","0.72","-0.07"
"24","A","Ata","yes",0,-1,1,"0.53","0.38","0.31"
"25","H","Gen","yes",1,0,0,"1.02","-0.19","0.12"
"26","A","Rom","yes",0,-3,0,"0.33","0.61","0.73"
"27","H","Mil","yes",0,-2,0,"0.39","0.54","1.27"
"28","A","Lec","yes",0,-1,1,"1.23","-0.44","0.83"
"29","H","Fir","yes",0,-3,1,"1.13","-0.32","0.50"
"30","A","Par","yes",3,2,2,"1.16","-0.36","0.14"
"31","H","Bol","yes",0,-1,1,"0.54","0.37","0.51"
"32","A","Cag","yes",0,-1,0,"0.96","-0.12","0.39"
"33","H","Tor","yes",1,0,0,"1.14","-0.33","0.06"
"34","A","Nap","yes",0,-4,0,"0.31","0.63","0.69"
"35","H","Laz","yes",0,-1,1,"0.82","0.04","0.73"
"36","H","Pis","yes",3,3,3,"1.83","-1.14","-0.41"
"37","A","Udi","no",NA,NA,NA,"0.88","-0.04","-0.45"
"38","H","Com","no",NA,NA,NA,"0.47","0.45","0.00"
