"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bol","yes",3,1,1,"1.83","0.03","0.03"
"2","A","Pis","yes",3,1,1,"2.44","-0.29","-0.26"
"3","H","Tor","yes",0,-1,0,"2.41","-0.28","-0.54"
"4","A","Laz","yes",3,1,1,"1.52","0.20","-0.35"
"5","H","Ver","yes",3,2,2,"2.62","-0.39","-0.73"
"6","A","Fir","yes",3,1,2,"1.95","-0.03","-0.76"
"7","H","Int","yes",0,-1,0,"1.12","0.40","-0.36"
"8","A","Sas","yes",3,1,1,"1.43","0.24","-0.12"
"9","H","Par","yes",3,1,2,"2.17","-0.15","-0.27"
"10","A","Mil","yes",0,-1,0,"1.25","0.34","0.07"
"11","H","Udi","yes",3,2,2,"2.05","-0.09","-0.02"
"12","A","Cre","yes",3,2,3,"2.16","-0.14","-0.16"
"13","H","Nap","yes",0,-1,0,"1.80","0.05","-0.11"
"14","A","Cag","yes",0,-1,0,"1.83","0.03","-0.08"
"15","H","Com","yes",3,1,1,"1.71","0.09","0.01"
"16","A","Juv","yes",0,-1,1,"0.98","0.48","0.49"
"17","H","Gen","yes",3,2,3,"2.33","-0.24","0.26"
"18","A","Ata","yes",0,-1,0,"1.25","0.34","0.59"
"19","A","Lec","yes",3,2,2,"2.08","-0.10","0.49"
"20","H","Sas","yes",3,2,2,"2.29","-0.21","0.27"
"21","A","Tor","yes",3,2,2,"1.60","0.15","0.43"
"22","H","Mil","yes",1,0,1,"1.55","0.18","0.61"
"23","A","Udi","yes",0,-1,0,"1.75","0.07","0.68"
"24","H","Cag","yes",3,2,2,"2.50","-0.32","0.36"
"25","A","Nap","yes",1,0,2,"0.83","0.56","0.92"
"26","H","Cre","yes",3,3,3,"2.49","-0.32","0.60"
"27","H","Juv","yes",1,0,3,"1.79","0.05","0.65"
"28","A","Gen","yes",0,-1,1,"1.87","0.01","0.66"
"29","A","Com","yes",0,-1,1,"1.22","0.35","1.01"
"30","H","Lec","yes",3,1,1,"2.50","-0.32","0.69"
"31","A","Int","yes",0,-3,2,"0.57","0.70","1.39"
"32","H","Pis","yes",3,3,3,"2.71","-0.44","0.95"
"33","H","Ata","yes",1,0,1,"2.08","-0.10","0.85"
"34","A","Bol","yes",3,2,2,"1.91","-0.01","0.83"
"35","H","Fir","yes",3,4,4,"2.41","-0.28","0.56"
"36","A","Par","yes",3,1,3,"2.02","-0.07","0.48"
"37","H","Laz","no",NA,NA,NA,"2.17","-0.15","0.33"
"38","A","Ver","no",NA,NA,NA,"2.51","-0.33","-0.00"
