"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cag","yes",1,0,1,"1.12","-0.08","-0.08"
"2","A","Tor","yes",1,0,0,"0.90","0.13","0.05"
"3","H","Nap","yes",0,-2,1,"0.70","0.33","0.38"
"4","H","Com","yes",0,-1,1,"0.63","0.39","0.77"
"5","A","Pis","yes",1,0,0,"1.91","-0.84","-0.07"
"6","H","Rom","yes",0,-1,1,"0.78","0.25","0.18"
"7","A","Mil","yes",0,-1,1,"0.63","0.39","0.57"
"8","H","Bol","yes",1,0,2,"0.72","0.31","0.88"
"9","A","Int","yes",0,-3,0,"0.25","0.76","1.64"
"10","H","Lec","yes",0,-1,0,"1.57","-0.51","1.12"
"11","A","Gen","yes",1,0,2,"1.16","-0.11","1.01"
"12","H","Juv","yes",1,0,1,"0.69","0.34","1.35"
"13","A","Ata","yes",0,-2,0,"0.64","0.39","1.73"
"14","A","Sas","yes",0,-2,1,"0.77","0.26","1.99"
"15","H","Ver","yes",0,-1,1,"1.82","-0.76","1.23"
"16","H","Udi","yes",3,4,5,"0.92","0.12","1.35"
"17","A","Par","yes",0,-1,0,"1.33","-0.28","1.07"
"18","H","Cre","yes",3,1,1,"1.56","-0.50","0.57"
"19","A","Laz","yes",1,0,2,"0.84","0.19","0.76"
"20","H","Mil","yes",1,0,1,"0.53","0.49","1.25"
"21","A","Bol","yes",3,1,2,"1.21","-0.16","1.09"
"22","H","Cag","yes",0,-1,1,"1.57","-0.51","0.58"
"23","A","Nap","yes",0,-1,1,"0.38","0.63","1.21"
"24","H","Tor","yes",1,0,2,"1.41","-0.36","0.85"
"25","A","Com","yes",3,1,2,"0.62","0.41","1.26"
"26","H","Pis","yes",3,1,1,"2.07","-1.00","0.27"
"27","A","Udi","yes",0,-3,0,"1.04","-0.00","0.26"
"28","H","Par","yes",1,0,0,"1.06","-0.02","0.25"
"29","A","Cre","yes",3,3,4,"1.50","-0.44","-0.20"
"30","H","Int","yes",1,0,1,"0.33","0.69","0.49"
"31","A","Ver","yes",3,1,1,"2.03","-0.96","-0.47"
"32","H","Laz","yes",3,1,1,"1.06","-0.02","-0.49"
"33","A","Lec","yes",1,0,1,"1.40","-0.35","-0.84"
"34","H","Sas","yes",1,0,0,"1.21","-0.17","-1.01"
"35","A","Rom","yes",0,-4,0,"0.41","0.61","-0.40"
"36","H","Gen","yes",1,0,0,"1.28","-0.23","-0.64"
"37","A","Juv","no",NA,NA,NA,"0.46","0.55","-0.08"
"38","H","Ata","no",NA,NA,NA,"0.95","0.08","-0.00"
