"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Sas","yes",3,2,2,"1.55","0.21","0.21"
"2","H","Cag","yes",3,1,1,"2.53","-0.29","-0.08"
"3","A","Fir","yes",3,2,3,"2.05","-0.04","-0.12"
"4","H","Pis","yes",3,1,3,"2.73","-0.39","-0.51"
"5","A","Mil","yes",0,-1,1,"1.36","0.31","-0.21"
"6","H","Gen","yes",3,1,2,"2.37","-0.21","-0.42"
"7","A","Tor","yes",0,-1,0,"1.71","0.13","-0.29"
"8","H","Int","yes",3,2,3,"1.19","0.40","0.11"
"9","A","Lec","yes",3,1,1,"2.17","-0.11","-0.00"
"10","H","Com","yes",1,0,0,"1.77","0.10","0.10"
"11","A","Bol","yes",0,-2,0,"2.01","-0.03","0.07"
"12","H","Ata","yes",3,2,3,"2.13","-0.09","-0.02"
"13","A","Rom","yes",3,1,1,"0.98","0.50","0.48"
"14","H","Juv","yes",3,1,2,"1.85","0.06","0.54"
"15","A","Udi","yes",0,-1,0,"1.86","0.05","0.60"
"16","A","Cre","yes",3,2,2,"2.24","-0.14","0.45"
"17","A","Laz","yes",3,2,2,"1.63","0.17","0.62"
"18","H","Ver","yes",1,0,2,"2.64","-0.34","0.28"
"19","A","Int","yes",1,0,2,"0.64","0.67","0.95"
"20","H","Par","yes",1,0,0,"2.22","-0.13","0.82"
"21","H","Sas","yes",3,1,1,"2.33","-0.19","0.63"
"22","A","Juv","yes",0,-3,0,"1.08","0.45","1.08"
"23","H","Fir","yes",3,1,2,"2.44","-0.24","0.83"
"24","A","Gen","yes",3,1,3,"1.97","-0.00","0.83"
"25","H","Rom","yes",1,0,2,"1.96","0.00","0.83"
"26","A","Ata","yes",0,-1,1,"1.37","0.30","1.13"
"27","A","Ver","yes",3,1,2,"2.57","-0.31","0.83"
"28","H","Tor","yes",3,1,2,"2.45","-0.25","0.58"
"29","H","Lec","yes",3,1,2,"2.53","-0.29","0.29"
"30","A","Cag","yes",3,1,1,"1.93","0.02","0.30"
"31","H","Mil","yes",3,1,1,"1.61","0.18","0.48"
"32","A","Par","yes",1,0,1,"2.12","-0.08","0.40"
"33","H","Laz","yes",0,-2,0,"2.22","-0.13","0.27"
"34","H","Cre","yes",3,4,4,"2.53","-0.29","-0.01"
"35","A","Com","yes",1,0,0,"1.33","0.32","0.31"
"36","H","Bol","yes",0,-1,2,"1.89","0.04","0.35"
"37","A","Pis","no",NA,NA,NA,"2.50","-0.27","0.07"
"38","H","Udi","no",NA,NA,NA,"2.10","-0.07","-0.00"
