"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Rom","yes",0,-1,0,"0.95","0.33","0.33"
"2","H","Com","yes",3,1,1,"0.66","0.53","0.86"
"3","A","Mil","yes",0,-1,0,"1.33","0.06","0.92"
"4","H","Gen","yes",3,1,2,"1.32","0.07","0.98"
"5","A","Lec","yes",1,0,2,"2.15","-0.52","0.46"
"6","H","Pis","yes",3,4,4,"2.10","-0.49","-0.03"
"7","A","Cag","yes",3,2,2,"1.90","-0.35","-0.38"
"8","A","Fir","yes",1,0,2,"2.02","-0.43","-0.81"
"9","H","Tor","yes",1,0,0,"1.45","-0.03","-0.83"
"10","A","Par","yes",3,2,3,"2.09","-0.48","-1.32"
"11","H","Nap","yes",3,2,2,"0.73","0.49","-0.83"
"12","A","Udi","yes",3,3,3,"1.83","-0.29","-1.12"
"13","H","Cre","yes",0,-2,1,"1.60","-0.13","-1.26"
"14","A","Laz","yes",1,0,1,"1.60","-0.13","-1.39"
"15","H","Juv","yes",0,-1,0,"0.72","0.49","-0.90"
"16","H","Sas","yes",1,0,1,"1.25","0.11","-0.79"
"17","A","Int","yes",0,-2,1,"0.62","0.56","-0.23"
"18","H","Ata","yes",0,-2,0,"0.99","0.30","0.07"
"19","A","Com","yes",1,0,1,"1.30","0.08","0.15"
"20","A","Ver","yes",3,1,3,"2.55","-0.81","-0.66"
"21","H","Fir","yes",0,-1,1,"1.44","-0.02","-0.67"
"22","A","Gen","yes",0,-1,2,"1.94","-0.37","-1.05"
"23","H","Mil","yes",0,-3,0,"0.55","0.61","-0.44"
"24","H","Par","yes",0,-1,0,"1.09","0.22","-0.22"
"25","A","Tor","yes",3,1,2,"1.68","-0.19","-0.41"
"26","H","Udi","yes",3,1,1,"0.95","0.33","-0.08"
"27","A","Pis","yes",3,1,1,"2.49","-0.76","-0.84"
"28","H","Ver","yes",0,-1,1,"1.86","-0.32","-1.16"
"29","A","Sas","yes",3,1,1,"1.52","-0.07","-1.23"
"30","H","Laz","yes",0,-2,0,"1.10","0.22","-1.01"
"31","A","Cre","yes",3,1,2,"2.22","-0.57","-1.58"
"32","H","Lec","yes",3,2,2,"1.61","-0.14","-1.72"
"33","A","Juv","yes",0,-2,0,"1.05","0.25","-1.47"
"34","H","Rom","yes",0,-2,0,"0.81","0.43","-1.04"
"35","H","Cag","yes",1,0,0,"1.61","-0.14","-1.18"
"36","A","Nap","yes",3,1,3,"0.90","0.36","-0.81"
"37","A","Ata","no",NA,NA,NA,"1.33","0.06","-0.76"
"38","H","Int","no",NA,NA,NA,"0.34","0.76","-0.00"
