"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fir","yes",1,0,1,"1.54","-0.50","-0.50"
"2","A","Nap","yes",0,-1,0,"0.31","0.70","0.20"
"3","H","Par","yes",3,2,2,"1.19","-0.16","0.04"
"4","A","Lec","yes",3,1,2,"1.22","-0.19","-0.14"
"5","H","Int","yes",0,-2,0,"0.38","0.63","0.48"
"6","A","Udi","yes",1,0,1,"0.88","0.15","0.63"
"7","H","Bol","yes",0,-2,0,"0.83","0.19","0.82"
"8","A","Ver","yes",1,0,2,"1.87","-0.82","0.01"
"9","H","Sas","yes",0,-1,1,"1.35","-0.32","-0.31"
"10","A","Laz","yes",0,-2,0,"0.69","0.32","0.02"
"11","A","Com","yes",1,0,0,"0.50","0.51","0.53"
"12","H","Gen","yes",1,0,3,"1.42","-0.38","0.14"
"13","A","Juv","yes",0,-1,1,"0.38","0.63","0.78"
"14","H","Rom","yes",3,1,1,"0.89","0.13","0.91"
"15","A","Ata","yes",0,-1,1,"0.52","0.49","1.40"
"16","H","Pis","yes",1,0,2,"2.18","-1.12","0.28"
"17","A","Tor","yes",3,1,2,"0.75","0.27","0.54"
"18","H","Mil","yes",0,-1,0,"0.62","0.40","0.94"
"19","A","Cre","yes",1,0,2,"1.31","-0.28","0.67"
"20","A","Gen","yes",0,-3,0,"0.98","0.04","0.71"
"21","H","Juv","yes",3,1,1,"0.80","0.23","0.94"
"22","A","Fir","yes",3,1,2,"1.07","-0.04","0.90"
"23","H","Ver","yes",3,4,4,"1.95","-0.90","-0.00"
"24","A","Rom","yes",0,-2,0,"0.33","0.68","0.68"
"25","H","Lec","yes",0,-2,0,"1.71","-0.66","0.01"
"26","H","Laz","yes",1,0,0,"1.19","-0.16","-0.15"
"27","A","Par","yes",1,0,1,"1.15","-0.12","-0.27"
"28","H","Com","yes",0,-1,1,"0.73","0.29","0.02"
"29","A","Pis","yes",0,-2,1,"1.74","-0.69","-0.67"
"30","H","Nap","yes",0,-1,0,"0.80","0.22","-0.45"
"31","A","Sas","yes",0,-1,1,"0.64","0.38","-0.07"
"32","H","Cre","yes",3,1,1,"1.70","-0.65","-0.72"
"33","A","Int","yes",0,-3,0,"0.20","0.80","0.08"
"34","H","Ata","yes",3,1,3,"1.08","-0.05","0.03"
"35","A","Bol","yes",1,0,0,"1.03","-0.00","0.03"
"36","H","Udi","yes",0,-2,0,"1.04","-0.01","0.01"
"37","H","Tor","no",NA,NA,NA,"1.55","-0.51","-0.49"
"38","A","Mil","no",NA,NA,NA,"0.52","0.49","0.00"
